frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,155.65,176.93,17.14,173.58,169.37,117.8,179.8,1.16,164.9,178.79
2,155.37,176.65,17.36,174.27,172.19,116.65,174.78,1.44,165.56,179.1
3,154.79,176.69,17.89,175.46,173.22,126.05,178.63,0.94,166.09,179.5
4,153.4,173.74,18.7,175.79,173.25,125.37,178.97,1.24,166.66,179.64
5,152.63,172.53,19.06,175.39,172.77,124.96,179.52,1.33,167.0,179.2
6,152.71,172.14,19.41,175.36,172.54,125.02,179.41,1.54,166.98,178.48
7,154.65,174.7,19.4,175.14,172.51,125.45,178.88,1.61,166.52,177.62
8,156.2,177.54,19.5,174.74,172.08,125.56,179.03,2.48,165.58,175.81
9,157.53,179.98,20.0,173.51,171.1,127.23,179.86,2.31,164.9,174.01
10,157.64,179.32,21.31,173.01,169.85,123.12,179.61,2.61,164.11,171.97
11,159.71,175.79,23.0,171.69,170.29,125.1,179.48,3.05,163.11,169.74
12,166.71,179.51,22.12,170.37,170.55,128.05,179.62,3.9,163.03,169.02
13,172.22,177.34,22.62,170.29,171.5,133.64,177.41,2.04,163.04,170.77
14,178.32,170.42,22.05,170.32,176.76,131.17,177.43,0.3,162.82,173.79
15,177.21,168.43,22.94,170.81,179.34,126.72,173.97,0.51,162.11,176.7
16,175.85,173.57,22.87,171.51,175.98,110.66,177.18,1.96,162.76,179.71
17,167.37,171.87,22.86,172.45,174.63,89.29,158.68,3.07,162.27,177.79
18,151.62,179.23,26.25,173.25,173.18,63.24,138.07,6.84,162.0,179.25
19,101.83,143.78,19.96,174.47,173.84,39.39,157.13,8.98,163.55,178.69
20,73.62,160.26,18.34,175.33,173.12,28.82,171.1,13.28,165.65,175.05
21,58.5,173.61,12.94,175.84,171.62,26.03,175.63,17.3,167.74,172.92
22,48.8,172.27,7.81,174.93,168.24,25.94,179.01,23.72,170.7,173.25
23,43.12,174.3,3.53,173.08,163.87,28.89,178.64,30.64,172.45,172.17
24,38.12,177.29,1.2,170.61,158.64,33.84,178.86,38.49,174.45,176.52
25,34.63,178.76,0.95,167.48,153.35,36.46,179.3,47.31,175.35,178.46
26,30.59,173.36,0.77,164.66,152.6,44.41,176.11,57.64,176.19,178.26
27,25.38,162.5,1.27,161.78,153.18,56.73,175.18,72.6,175.36,177.64
28,27.55,164.85,0.92,160.89,156.44,72.22,175.99,86.33,173.9,175.25
29,26.9,168.53,4.67,159.65,160.55,86.62,173.62,99.07,173.98,174.6
30,34.43,178.51,0.26,158.13,164.52,107.48,175.52,119.15,173.32,172.24
31,33.39,176.95,1.53,157.1,166.98,112.23,175.91,123.97,173.18,171.91
32,32.32,174.34,3.56,157.87,169.9,114.21,179.51,125.62,171.61,170.75
33,37.26,175.2,2.67,159.74,171.68,115.57,175.43,126.32,170.09,169.14
34,37.12,174.69,1.51,160.19,170.99,122.16,176.36,130.58,169.51,166.79
35,44.22,168.4,1.7,160.82,167.14,124.64,174.76,133.21,167.01,164.32
36,59.3,163.14,2.2,163.26,164.74,120.97,169.96,129.78,165.46,159.72
37,38.16,60.81,3.88,164.59,162.16,131.82,172.43,138.27,165.11,152.06
38,38.52,63.09,4.57,166.06,159.59,141.41,178.43,143.44,165.74,144.53
39,76.35,117.19,3.55,167.83,160.17,139.25,174.38,139.75,168.58,141.06
40,42.18,152.77,1.72,172.24,164.82,144.76,178.85,146.99,169.91,143.48
41,175.49,174.78,0.2,173.54,168.27,153.44,174.54,149.87,173.84,147.11
42,168.68,179.12,1.43,175.79,170.46,157.31,174.54,149.74,174.21,159.18
43,14.83,172.61,6.07,175.17,173.68,153.59,170.78,145.29,175.64,168.81
