frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,179.42,178.71,24.16,167.98,172.55,179.24,176.34,27.08,161.46,171.56
2,179.25,179.66,25.16,166.69,171.68,175.9,179.17,29.07,161.86,170.74
3,178.38,179.02,26.69,165.05,170.36,172.9,178.42,31.37,161.78,169.25
4,176.94,178.31,28.71,163.86,169.01,173.23,179.87,33.72,160.95,167.3
5,176.22,177.3,30.65,162.73,168.23,173.38,177.34,35.92,159.87,165.49
6,178.69,178.51,30.46,162.02,168.67,172.96,178.42,37.62,160.08,164.7
7,178.7,176.6,32.05,161.99,168.69,172.45,178.31,38.79,160.17,165.94
8,178.11,175.61,33.45,161.57,167.99,175.06,177.04,37.19,160.68,166.88
9,175.67,175.03,34.07,163.53,167.56,175.14,177.63,38.14,158.66,168.2
10,176.47,175.31,33.24,165.49,167.42,177.02,173.21,41.17,158.95,174.49
11,179.52,177.46,29.86,169.6,169.37,177.92,178.96,37.94,159.46,175.37
12,179.75,177.66,28.77,173.58,171.95,173.41,179.07,35.18,159.19,167.75
13,179.55,177.83,29.27,175.68,173.34,172.81,179.84,33.9,159.05,159.86
14,178.29,179.98,30.31,175.82,172.21,172.49,179.09,33.05,161.32,154.07
15,179.0,177.5,30.84,175.37,169.9,171.85,177.44,32.66,163.63,152.37
16,178.78,176.09,29.89,174.22,167.33,173.43,177.89,34.82,164.2,153.36
17,178.07,175.08,31.75,172.33,167.06,174.61,178.21,37.38,164.3,157.19
18,174.01,178.67,34.34,168.45,168.11,178.88,177.82,42.12,165.31,163.3
19,171.78,179.82,36.21,163.44,167.12,179.28,178.97,42.05,164.37,164.65
20,171.95,179.94,36.47,161.6,169.55,177.8,179.04,44.62,162.59,165.18
21,173.58,177.31,37.15,162.74,173.75,179.17,177.14,45.1,161.36,164.88
22,172.11,172.18,40.49,163.54,175.08,177.42,179.75,46.68,160.16,165.85
23,167.17,168.48,47.31,161.52,172.82,176.32,176.73,48.43,160.46,169.42
24,168.12,163.97,52.68,159.34,167.7,179.65,179.89,47.01,159.46,173.48
25,159.85,164.31,61.17,158.93,165.04,178.3,179.29,46.96,159.1,178.03
26,150.26,156.57,68.48,159.18,164.66,171.24,175.03,44.39,158.54,178.59
27,136.27,158.51,75.39,157.39,161.79,171.74,174.48,45.16,157.99,178.82
28,140.92,158.33,83.69,158.32,162.53,171.44,173.54,45.37,157.33,176.49
