frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,152.52,173.1,3.82,170.62,164.35,58.67,169.01,7.1,168.31,155.92,1
2,150.05,173.91,2.71,170.4,165.31,60.72,163.25,8,167.21,153.67,
3,147.4,175.71,3.06,170.88,167.32,64.84,155.66,9.57,167.41,154.81,
4,145.03,176.45,2.9,171.53,168.74,66.99,158.14,10.98,168.26,158.6,
5,145.63,175.46,2.82,172.66,170.38,71.81,160.34,11,169.17,163.46,
6,146.39,175.8,3.18,174.33,170.6,74.8,157.28,11.01,170.51,169.84,
7,148.37,177.99,4.87,175.21,171.25,81.4,157.79,9.26,169.99,171.61,
8,149.85,179.76,6.03,175.33,171.06,83.77,158.54,8.39,171.06,171.16,
9,147.07,179.17,5.18,175.02,169.6,82.44,157.67,9.99,172.73,171.64,
10,146.79,179.68,5.01,175.07,168.09,83.54,158.54,8.74,172.17,170.64,
11,146.47,179.3,4.64,174.37,167.23,82.88,159.44,8.75,170.76,169.62,
12,145.38,179.69,4.36,173.17,166.3,82.39,158.45,7.84,170.14,169.33,
13,146.47,176.56,5.72,172.12,166.52,82.46,158.04,6.6,169.35,168.64,
14,145.05,176.16,4.7,172.22,166.99,81.88,161.61,6.06,169.31,168.93,
15,146.08,173.55,5.41,171.94,167.26,80.05,167.3,5.75,169.86,169.02,
16,147.89,169.56,5.39,172.34,167.85,78.24,176.89,4.81,169.63,168.89,
17,148.17,169.4,5.7,172.53,168.11,72.5,178.11,4.02,169.77,168.94,
18,149.3,166.48,7.16,172.76,168.49,70.68,179.86,3.59,170.05,169.32,
19,147.88,163.39,6.87,172.66,168.47,69.94,179.66,3.42,170.57,169.67,
20,148.28,159.09,8.83,172.3,167.67,68.59,177.66,3.95,171.75,170.82,
21,148.91,147.09,10.02,171.2,165.63,66.51,179.81,3.82,172.5,171.51,
22,146.93,140.59,10.44,170.12,164.47,64.39,176.15,2.19,171.52,170.43,
23,140.35,135.04,11.58,168.79,162.1,60.74,170.58,0.36,170.48,168.83,
24,122.99,131.26,12.04,168.74,159.95,56.33,173.61,2.11,168.49,165.56,
25,126.3,134.03,12.56,169.19,158.43,51.02,174.74,5.91,166.38,162.18,
26,118.3,130.69,12.64,168.01,155.2,48.58,179.72,8.18,164.5,158.91,
27,133.74,69.31,5.04,165.99,149.69,47.36,176.17,11.1,162.25,155.73,
28,112.94,108.37,5.87,165.77,147.68,46.47,178.14,13.48,161.26,153.92,
29,134.66,6.03,1.72,165.01,146.59,46.11,175.69,15.57,161.26,154.54,
30,115.73,130.26,5.07,164.71,146.75,44.25,179.96,16.47,161.16,155.18,
31,99.2,132.2,8.46,166.97,150.04,42.7,178.04,18.36,164.53,161.2,
32,122.32,176.4,7.74,170.01,155.61,45.12,173.78,23.02,167.52,166.98,
33,126.26,130.27,3,172.46,159.85,51.61,168.78,31.77,168.74,168.6,
34,132.11,150.54,7.23,173.49,162.5,57.12,179.55,37.33,169.43,167.64,
35,157.17,168.64,5.2,175.16,167.09,58.72,179.15,44.34,170.09,164.45,
36,153.85,169.18,2.59,175.48,169.04,64.36,178.41,53.74,169.68,160.2,
37,157.97,172.45,0.68,174.78,169.59,69.22,176.8,62.94,168.94,158.85,
38,119.44,164.04,3.06,174.08,167.92,79.75,179.12,73.88,168.93,157.8,
39,102.98,104.31,3.88,174.63,167.3,92.35,179.81,86.53,169.39,158.47,
40,107.89,122.72,7.71,174.98,166.34,107.23,178.13,101.42,169.89,157.9,
41,77.32,107.75,10.87,176.54,166.02,120.57,177.73,115.48,171.15,159.99,
42,94.33,138.37,14.63,179.85,168.23,119.81,179.57,117.4,170.87,159.7,
43,144.53,138.25,21.8,175.45,170.44,122.83,179.74,120.03,170.57,159.26,
44,86.87,145.47,23.14,172.85,171.82,125.96,177.46,123.57,170.06,157.68,
45,166.02,163.56,22.99,171.66,171.43,139.08,179.66,134.43,170.62,157.51,
46,58.57,101.19,14.55,170.32,171.68,145.89,179.59,139.36,171.56,158.22,
47,47.99,137.08,15.35,169.52,171.4,152.91,175.26,142.19,172.08,157.85,
48,34.12,142.78,19.05,167.98,173.53,156.63,177.76,144.87,171.9,157.91,
49,25.8,93.5,18.15,167.82,172.86,157.64,179.58,145.7,171.03,157.33,
50,13.78,174.63,17.87,168.92,170.89,157.8,177.67,147.3,169.86,157.22,
51,35.31,167.47,10.48,170.02,167.59,159.81,179.15,148.99,168.01,155.13,
52,41.08,178.74,22.59,172.32,163.93,161.36,178.43,150.65,164.81,151.89,
53,30.7,159.1,40.16,173.14,162.04,162.88,178.3,152.79,163.32,149.5,
54,9.23,164.77,45.9,173.55,160.61,164.85,177.5,154.27,162.59,147.19,
55,2.9,172.17,45.44,173.87,160.47,164.34,174.84,153.94,162.69,144.55,
56,32.08,166,64.15,173.28,160.53,166.18,176.86,154.41,162.41,141.4,
57,39.99,162.6,68.28,173.55,160.79,166.03,175.02,152.64,163.16,140.3,
58,34.56,170.78,4.12,168.77,163.93,166.29,176.14,151.89,165.03,141.96,
59,159.69,173.82,14.1,165.49,168.41,161.25,179.53,143.84,169.79,146.48,
60,155.78,178.09,10.62,163.16,173.36,159.72,177.25,139.78,174.04,150.87,
61,177.56,134.55,17.08,165.23,173.49,154.75,179.18,134.53,176.59,154.27,
62,174.24,176.45,19.11,167.73,172.06,154.21,177.73,131.92,179.8,157.06,
63,151.59,167.39,139.01,169.57,173.89,144.73,176.49,121.91,179.01,157.51,
64,154.77,171.1,138.35,172.69,171.67,130.87,179.57,107.76,179.02,157.55,
65,153.19,167.93,137.26,177.33,169.53,111.57,179.94,87.21,178.81,157.23,
66,164.38,161.35,137.81,178.76,166.28,132.46,167.96,106.89,179.02,157.29,
67,150.74,152.65,125.66,177.97,162.56,140.76,178.08,113.9,176.84,158.21,
68,155.36,170.08,134.78,177.34,161.03,130.36,174.43,108.08,176.58,161.82,
69,161.79,118.66,81.97,176.51,160.75,111.33,175.5,90.22,176.88,164.99,
70,81.54,157.46,57.5,179.2,163.38,98.45,176.38,76.87,176.65,165.06,
71,165,161.7,34.54,177.57,164.21,83.63,173.79,61.56,177.08,165.27,
72,170.62,166.24,23.89,176.86,164.25,63.67,175.15,40.04,176.18,165.81,
73,177.38,169.85,17.81,176.2,163.86,54.99,177.88,29.83,173.61,164.72,
74,179.61,169.37,13.69,176.26,162.34,48.42,179.58,20.83,173.77,163.63,
75,177.94,170.71,12.63,174.14,160.77,45.19,179.48,13.08,172.74,162.98,
76,174.92,174.3,11.17,174,162.36,42.27,177.65,5.13,171.93,162.72,
77,172.2,176.42,10.81,174.3,162.02,41.65,175.53,1.49,172.29,163.67,
78,168.12,177.52,8.67,173.26,159.85,45.31,171.8,1.2,172.64,164.93,
