frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,91.45,169.53,21.1,173.12,160.61,125.19,166.63,4.85,166.85,171.99,1
2,80.97,155.19,20.6,174.67,164.02,120.48,168.03,4.59,167.44,172.86,
3,75.1,157.29,21.13,177.27,168.84,108.53,179.52,2.99,168.27,173.93,
4,111.12,111.83,21.53,179.07,170.61,107.65,168.12,3.3,167.72,174.12,
5,162.04,150.18,21.04,179.71,169.19,107.1,165.46,3.77,167,174.05,
6,161.03,163.16,22.03,177.24,168.21,107.88,174.71,4.4,166.92,174.32,
7,171.44,158.33,22.99,174.39,166.49,102.97,177.47,5.02,167.12,174.68,
8,47.95,153.35,27.35,172.54,162.71,99.1,176.51,7.57,166.87,173.95,
9,19.55,166.67,32.25,171.59,160.15,102.83,175.96,10.77,164.52,171.86,
10,29.65,177.2,36.28,173.22,157.24,80.06,163.7,14.13,161.44,169.69,
11,19.01,159.59,39.85,172.62,160.19,83.29,163.33,21.48,158.88,167.81,
12,40.55,175.61,41.34,174.61,159.94,78.13,172.63,22.04,158.82,171.39,
13,43.77,169.41,49.5,176.27,161.48,82.15,173.19,24.25,158.14,175.86,
14,59.79,172.83,65.19,177.66,163.31,48.67,164.32,30.12,159.04,178.73,
15,64.54,171.25,73.82,179.37,164.85,55.75,174.95,39.86,159.08,175.33,
16,66.46,172.49,75.3,179.51,168.64,58.1,179.85,43.72,160.84,175.73,
17,60.88,167.79,70.6,179.88,172.03,60.73,175.11,52.39,163.81,176.51,
18,57.6,147.34,65.49,179.38,174.12,62.45,170.82,58.9,166.07,179.53,
19,57.25,175.3,66.37,179.56,177.73,72.06,172.24,67.61,170.6,179.67,
20,45.23,175.96,54.87,178.15,179.19,76.83,167.41,74.82,173.37,179.46,
21,35.29,174.83,43.57,177.04,178.03,88.51,165.34,89.05,176.04,178.81,
22,33.15,175.27,39.73,175.78,177.39,103.37,169.26,104.58,179.21,175.55,
23,31.56,179.09,37.14,172.22,174.98,118.92,166.26,120.52,176.67,171.69,
24,26.27,178.9,28.78,167.6,167.71,139.31,168.84,137.29,174.25,167.34,
25,25.5,175.67,23.97,161.19,157.71,150.79,170.46,148.56,174.25,163.61,
26,24.83,173.65,26.8,157.73,154.95,157.17,175.06,154.43,175.8,163.19,
27,23.82,177.38,24.02,153.6,152.67,164.16,170.38,159.95,177.08,163.57,
28,17.16,38.73,12.77,152.45,154.65,172.66,171.68,164.95,179.37,165.15,
29,175.52,179.88,2.43,153.59,159.96,175.65,173.65,166.14,178.54,166.84,
30,175.08,173.19,7.05,153.52,165.19,177.87,172.53,167.14,177.03,167.24,
31,176.28,166.29,7.12,156.88,170.26,179.55,174.52,167.93,174.75,168.99,
32,177.74,170.21,8.01,158.61,173.41,175.33,176.25,169.99,172.55,168.65,
33,174.87,167.85,5.88,160.36,175.17,173.26,175.96,170.96,172.12,165.3,
34,178.59,175.4,5.28,159.18,167.34,177.18,174.66,169.27,169.89,162,
