frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,156.85,176.39,12.02,169.89,175.06,90.51,163.8,10.29,167.63,176.54
2,156.93,178.23,11.84,170.0,175.12,93.64,155.94,10.12,167.6,176.63
3,157.48,178.01,12.03,170.65,175.48,94.23,155.2,10.34,167.49,176.21
4,157.67,176.48,12.6,170.52,175.6,91.32,153.13,11.09,167.91,174.75
5,157.39,175.73,13.09,169.16,174.68,91.91,152.75,10.95,168.82,173.56
6,157.82,174.95,13.84,168.2,173.4,90.21,151.59,12.45,170.12,170.88
7,157.57,175.18,13.71,167.87,172.44,87.5,146.15,12.92,169.92,169.49
8,157.38,177.78,13.14,167.15,170.79,87.82,147.34,13.74,170.02,167.41
9,158.67,179.82,13.06,165.93,168.84,86.85,146.05,13.43,170.87,164.9
10,160.19,178.67,13.43,164.3,167.03,85.45,142.98,13.22,172.15,162.38
11,159.13,178.17,12.74,161.8,164.52,85.55,142.68,12.57,174.06,159.93
12,157.0,179.9,12.0,161.43,164.78,81.12,136.9,13.62,175.66,159.22
13,155.11,179.32,10.79,161.73,167.82,78.76,137.15,14.52,176.64,159.29
14,154.56,178.71,10.53,162.18,172.05,77.96,140.4,16.37,177.75,161.81
15,152.44,179.93,9.8,161.53,177.56,78.22,160.96,16.56,178.71,165.69
16,151.24,174.91,10.19,160.05,179.63,77.43,170.66,17.07,179.53,169.13
17,152.68,175.27,11.27,158.97,177.63,78.16,165.92,20.8,178.09,171.01
18,156.54,178.95,12.17,157.96,170.2,82.16,161.89,22.54,176.91,173.99
19,156.31,176.94,12.09,157.04,162.2,85.31,159.7,22.87,175.9,174.82
20,158.6,172.56,11.96,156.88,155.74,86.36,158.38,22.15,176.09,175.02
21,161.12,171.34,12.67,157.4,153.02,88.32,152.6,20.39,176.14,171.78
22,160.17,173.98,11.94,159.54,154.87,96.06,157.61,20.58,175.23,164.62
23,161.71,170.48,13.78,161.37,157.59,93.98,151.56,22.16,177.13,158.0
24,159.02,162.61,13.33,159.77,156.77,94.14,150.3,17.81,179.73,152.7
25,152.29,169.43,12.97,158.21,155.2,79.27,157.22,15.17,179.59,140.64
26,138.8,161.85,10.03,158.65,156.07,77.82,156.21,8.43,176.71,146.04
27,128.64,164.29,14.97,157.74,159.43,70.96,161.49,4.0,174.52,159.97
28,94.35,161.83,16.25,158.42,164.89,70.95,168.03,0.71,173.29,164.11
29,68.75,178.08,12.1,157.01,167.73,64.08,176.51,11.49,175.3,168.73
30,53.16,134.29,17.14,159.88,168.35,52.8,146.25,24.71,178.13,169.96
31,53.67,176.12,23.37,156.5,159.93,48.51,156.51,35.1,177.18,167.87
32,108.28,165.99,10.48,150.82,148.41,57.34,160.61,51.23,165.69,152.65
33,62.31,161.11,53.09,153.55,143.58,62.89,165.13,64.61,166.85,159.3
34,85.34,175.86,77.69,156.88,143.29,72.74,164.09,77.31,163.7,154.31
35,97.54,177.62,97.85,155.87,139.79,81.51,167.95,93.5,162.73,150.83
36,111.04,177.81,116.84,164.32,163.85,99.61,174.28,111.22,165.98,145.39
37,80.17,177.72,95.01,168.82,169.92,110.09,173.46,125.7,166.95,134.72
38,163.96,163.3,174.92,170.77,151.47,123.07,168.9,138.08,162.69,167.26
39,175.22,166.94,137.05,176.05,156.61,134.46,174.67,148.33,154.9,154.35
40,130.78,129.84,75.52,177.0,159.39,149.49,177.17,162.31,150.21,145.98
41,155.53,164.17,165.1,175.62,163.96,155.97,179.2,164.24,147.26,136.45
42,149.07,100.48,170.1,170.89,162.9,164.54,177.19,173.34,144.04,127.57
43,165.64,153.73,175.98,168.34,158.28,168.47,171.3,174.49,151.29,129.63
44,164.07,162.71,172.3,167.09,155.58,165.95,167.26,173.38,153.26,125.3
45,168.92,165.18,175.35,169.85,125.76,168.68,169.91,175.62,157.69,125.48
46,166.15,169.78,175.03,162.58,86.93,169.0,172.52,177.09,159.34,122.21
47,160.39,150.33,179.94,174.97,115.58,169.57,177.95,178.14,162.19,124.47
48,168.53,171.65,179.99,165.41,78.44,169.05,177.22,173.54,167.45,128.09
49,173.27,172.26,179.71,169.93,119.38,167.76,178.96,171.8,171.8,135.27
50,173.23,169.8,178.91,175.5,148.67,167.79,176.11,172.83,175.51,142.89
51,168.22,173.1,178.93,179.09,158.88,163.15,176.14,172.22,179.59,151.58
52,160.57,172.77,172.95,175.08,165.17,148.42,178.99,160.94,175.24,160.08
53,115.84,166.38,149.62,172.87,172.23,84.23,172.86,97.16,172.99,165.8
54,68.21,143.0,135.62,170.9,174.49,64.9,166.31,78.36,172.93,171.63
55,77.3,146.93,143.41,170.62,175.37,58.11,175.45,64.46,173.73,172.18
56,132.12,169.7,140.89,172.27,171.75,47.26,164.51,47.87,176.2,170.52
57,154.76,173.31,144.91,175.31,165.07,34.57,175.51,25.57,172.79,171.03
58,161.23,177.91,137.41,176.7,159.57,45.42,175.96,34.72,169.25,173.81
59,167.47,175.33,129.41,178.02,156.14,48.82,179.41,35.72,170.3,174.63
60,172.48,162.31,91.36,178.84,155.68,46.79,175.07,27.64,172.73,171.6
61,169.77,173.11,58.5,177.57,152.95,47.2,171.75,22.86,172.08,171.94
62,179.97,173.35,39.73,172.59,147.91,40.92,178.12,14.38,170.13,172.68
63,173.48,174.8,30.69,169.3,147.25,35.57,177.1,8.46,169.52,173.44
64,177.16,167.79,23.34,166.42,146.99,33.76,175.69,3.46,168.98,173.89
65,176.7,168.75,17.68,164.77,151.77,35.39,171.63,0.02,168.3,172.77
66,178.73,172.78,12.98,163.47,157.04,37.36,169.36,1.93,168.16,172.7
67,179.66,170.57,10.41,161.41,160.29,42.16,165.09,4.91,167.13,173.44
68,178.02,170.45,8.54,159.81,164.34,46.59,157.18,5.72,166.47,173.67
69,176.07,172.1,8.05,157.53,164.67,58.54,152.04,7.95,167.51,172.99
70,174.29,172.13,8.03,156.76,166.19,67.66,156.95,10.7,168.18,172.97
71,172.74,171.72,8.06,156.21,165.44,77.14,139.18,12.65,168.45,172.62
72,169.26,172.88,8.3,155.96,162.9,88.64,136.18,13.7,168.81,170.42
73,164.77,175.21,8.73,155.64,160.06,95.33,145.25,15.24,169.54,166.3
74,162.06,174.01,9.91,155.76,160.27,99.69,152.85,16.57,170.63,161.03
75,161.09,174.1,10.75,155.22,154.3,103.85,157.36,17.3,174.17,148.88
76,162.51,169.53,12.17,158.36,154.16,102.63,158.52,19.7,178.23,138.65
77,161.08,169.09,14.07,160.33,154.64,103.46,158.4,19.45,176.96,130.49
78,158.65,172.19,15.61,164.01,158.09,108.96,166.81,19.71,174.04,129.41
79,155.64,173.58,17.27,166.62,160.16,112.85,161.25,19.09,170.94,133.51
80,156.5,172.94,19.31,168.81,161.31,112.65,158.02,20.46,167.82,144.8
81,157.17,174.39,20.05,167.26,161.96,108.52,156.26,20.33,165.93,148.78
82,157.77,166.38,19.66,170.86,170.19,102.19,154.54,21.42,166.16,153.13
83,155.78,171.47,19.62,173.85,170.42,96.96,151.98,21.16,166.29,160.36
84,156.43,170.55,19.72,175.59,171.89,88.26,141.77,20.91,164.67,161.6
85,154.39,172.49,17.6,176.41,168.34,85.2,148.45,22.31,166.54,162.38
86,152.55,175.73,16.15,176.54,163.65,79.84,146.84,22.2,168.2,162.58
87,154.99,174.02,16.42,176.34,157.75,82.01,151.7,21.43,168.78,162.07
88,154.71,174.45,15.5,175.4,158.22,79.38,151.84,20.37,170.65,158.7
89,156.56,172.74,15.74,174.23,159.29,76.26,156.98,17.56,170.61,154.99
90,158.18,169.79,15.84,168.88,143.06,76.79,166.37,15.58,169.86,158.82
91,156.29,175.49,14.2,166.32,138.54,72.61,156.69,13.96,171.91,162.74
92,157.01,179.03,13.22,163.81,140.02,69.71,158.49,13.54,174.96,164.73
93,159.24,177.4,13.01,163.06,148.5,66.75,155.92,13.48,176.41,166.1
94,160.39,179.75,11.83,162.25,154.39,68.18,159.22,13.4,177.29,164.68
95,160.81,178.79,10.56,164.58,165.99,68.22,153.53,13.26,178.4,163.21
