frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,167.37,179.96,5.78,171.86,153.66,164.11,168.83,15.27,163.69,162.38
2,166.97,174.2,2.72,173.82,158.13,166.29,170.22,14.92,163.99,163.98
3,165.19,172.64,0.62,172.99,161.12,165.88,166.83,15.52,163.04,165.48
4,166.44,171.18,4.11,169.57,161.46,166.72,171.63,13.87,158.71,167.12
5,165.92,171.01,6.19,165.7,161.03,164.89,170.72,14.08,156.24,166.96
6,160.07,178.79,5.94,162.45,160.95,164.44,169.24,12.11,152.8,159.48
7,156.82,171.18,5.75,157.17,160.4,162.38,174.5,11.78,152.53,149.73
8,155.44,172.03,6.65,155.36,161.58,162.04,174.16,10.37,151.19,151.07
9,154.92,169.31,5.99,155.61,160.69,160.19,174.33,10.07,152.53,150.79
10,155.18,164.66,6.11,154.75,163.0,157.51,173.38,10.77,156.33,148.82
11,155.44,166.8,4.99,153.95,163.13,155.81,175.06,10.4,162.58,149.96
12,152.04,174.19,1.97,153.15,160.47,154.38,176.82,10.55,169.17,154.07
13,151.07,177.52,0.93,150.5,157.36,149.64,178.19,12.4,174.37,157.95
14,151.09,176.99,0.3,147.64,153.92,146.57,178.29,13.14,177.73,155.02
15,152.23,176.93,0.67,141.59,147.48,145.46,176.45,11.96,178.14,157.59
16,150.49,178.88,0.61,133.85,139.83,142.1,175.16,10.78,176.81,158.95
17,146.99,179.98,1.29,126.06,131.97,139.95,176.56,10.82,177.11,159.55
18,146.74,179.76,1.87,122.19,127.42,136.87,179.17,11.27,177.45,157.47
19,148.19,179.35,4.47,120.68,126.55,135.38,166.5,8.53,179.9,151.87
20,149.55,176.89,6.98,121.25,127.02,122.47,177.27,7.67,179.51,151.15
21,150.93,176.84,7.17,122.65,127.5,113.67,166.71,5.78,177.27,154.4
22,146.48,175.84,5.77,123.85,125.03,90.52,167.06,6.21,174.71,159.7
23,154.71,179.53,9.43,127.39,123.57,58.75,162.18,1.05,172.82,162.07
24,160.52,174.49,10.72,135.08,127.18,50.99,157.92,2.69,166.91,169.79
25,163.66,178.97,9.83,147.94,135.25,48.23,160.42,3.0,162.25,171.16
26,165.09,178.28,9.73,155.22,139.05,42.98,166.63,2.9,164.96,167.69
27,167.0,178.7,10.42,158.52,139.96,43.8,166.03,2.95,169.48,166.68
28,169.03,175.6,11.17,160.21,139.77,43.44,162.14,3.06,172.95,165.79
29,166.28,177.17,10.22,160.98,138.08,39.32,168.24,2.48,175.43,167.93
30,166.63,179.32,11.83,160.43,133.71,29.96,165.17,5.05,179.57,175.43
31,167.71,176.49,14.3,157.93,135.81,26.49,169.66,1.86,177.69,166.25
32,168.39,171.45,15.98,153.08,140.97,25.75,174.99,3.85,179.34,165.73
33,168.97,167.86,18.97,148.11,146.13,22.97,177.93,3.4,177.79,161.83
34,169.52,169.4,21.6,146.49,154.23,18.35,178.69,4.12,176.39,158.92
35,167.96,173.1,23.65,143.01,159.83,18.75,173.5,0.27,175.77,150.43
36,165.62,170.61,24.94,139.53,158.41,7.45,165.14,8.12,176.73,137.82
37,163.07,171.52,25.25,135.67,151.6,0.77,165.17,13.79,177.54,127.82
38,162.38,174.44,28.59,133.4,143.09,15.68,162.44,31.11,173.85,119.04
39,159.65,174.87,37.42,124.68,130.02,43.66,166.84,56.69,174.7,108.79
40,163.0,174.92,47.66,118.23,122.85,53.87,167.23,67.75,176.82,98.52
41,162.69,159.44,57.06,116.03,120.4,59.17,163.83,72.29,178.01,92.47
42,151.67,156.7,64.05,112.84,117.47,48.63,167.64,60.19,178.37,91.44
43,144.76,162.66,69.56,110.67,116.56,45.26,173.96,55.32,178.64,91.64
44,130.42,156.17,70.66,103.8,112.14,47.55,174.01,56.98,175.91,91.53
45,112.6,156.11,64.48,102.23,112.14,53.92,172.32,66.51,172.85,91.13
46,104.22,166.28,60.18,101.8,112.53,54.09,174.63,66.33,169.74,91.32
47,99.03,160.94,56.97,101.53,113.19,54.58,177.07,66.1,166.62,89.91
48,97.62,173.79,53.17,103.07,115.15,46.28,179.91,60.34,165.24,93.26
49,111.19,171.97,49.4,103.94,115.67,38.27,179.99,52.96,163.67,97.1
50,128.26,171.98,46.32,105.61,116.38,29.86,178.61,46.07,163.61,100.35
51,143.85,176.44,45.41,108.58,120.06,18.68,178.37,36.97,164.83,104.7
52,140.86,167.37,31.86,111.9,122.99,6.55,178.54,31.1,166.31,109.11
53,154.36,171.16,28.3,116.85,125.84,1.68,178.94,29.91,168.35,111.83
54,159.27,173.65,22.81,124.09,133.56,5.23,169.49,31.11,168.34,112.54
