frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,165.88,179.09,1.34,153.2,161.04,120.74,174.3,11.81,167.24,157.2
2,164.42,179.04,1.82,151.87,161.21,118.54,167.17,12.06,168.08,156.34
3,165.77,175.55,3.8,148.26,156.33,111.99,172.86,12.5,168.62,154.42
4,164.29,175.25,3.83,147.67,153.43,146.12,156.78,12.23,172.78,156.52
5,164.11,175.82,4.23,145.9,150.74,176.58,177.85,6.09,175.89,157.33
6,163.76,176.39,4.03,146.38,147.26,97.53,119.82,14.74,179.35,159.23
7,165.17,175.6,5.45,146.98,147.7,72.58,87.46,16.79,178.52,157.73
8,167.39,176.09,5.07,149.45,147.58,84.83,141.75,20.41,178.9,158.96
9,169.05,175.31,5.82,153.31,151.28,116.02,169.94,32.7,178.04,159.38
10,171.24,175.45,6.4,154.95,151.99,97.57,168.0,27.18,175.64,159.49
11,172.37,174.46,7.51,157.15,152.35,98.45,178.61,26.21,174.28,157.99
12,173.02,173.75,8.31,159.0,152.84,90.11,178.63,26.55,172.24,157.7
13,173.52,176.51,10.26,157.25,149.81,97.96,124.44,15.99,168.43,157.02
14,172.27,175.41,10.26,157.38,145.2,120.68,149.48,46.56,168.82,159.62
15,174.2,178.61,16.72,153.48,143.59,132.79,149.73,64.57,168.61,159.16
16,174.65,178.62,20.13,149.81,142.92,157.11,163.42,88.18,171.72,159.92
17,171.13,175.89,25.86,143.86,144.38,165.79,173.98,101.5,171.68,158.33
18,171.29,178.13,30.04,142.09,149.59,179.41,168.44,119.95,173.14,157.11
19,171.63,178.32,33.99,144.21,156.14,168.52,170.58,133.72,175.3,156.08
20,177.44,177.86,41.9,144.65,159.79,163.34,169.15,154.37,178.01,156.14
21,174.38,178.03,45.12,145.13,163.84,154.02,179.09,170.71,179.06,157.83
22,138.86,166.89,45.91,150.26,165.28,159.64,128.77,137.05,175.45,159.34
23,176.04,166.82,55.86,152.54,163.49,179.9,0.17,45.7,173.78,158.6
24,178.69,168.53,61.58,153.06,161.04,143.4,107.43,85.9,169.78,159.92
25,171.14,164.19,68.6,147.76,153.08,169.88,82.15,81.34,169.9,158.31
26,174.0,166.03,82.42,141.34,139.27,171.83,121.81,69.11,174.68,151.53
27,139.23,170.9,71.51,138.59,140.98,13.22,79.83,64.67,173.75,148.31
28,98.51,163.06,60.73,135.44,132.9,60.76,80.54,122.63,177.73,140.1
29,80.09,160.93,59.37,131.49,131.15,178.24,60.47,138.43,179.19,139.62
30,71.1,155.97,55.21,131.32,133.34,82.13,148.71,91.39,179.49,143.35
31,71.64,153.35,47.24,134.5,140.32,27.11,150.51,73.9,179.96,144.75
32,73.2,151.4,42.02,136.46,142.19,101.74,11.61,48.71,178.96,144.8
33,93.35,139.43,38.28,137.77,141.1,95.22,37.8,48.16,179.8,146.88
34,114.71,140.75,31.17,138.69,141.76,86.97,60.92,42.19,174.63,142.91
35,132.7,156.78,25.87,139.4,138.38,117.63,22.83,32.83,171.51,141.11
36,144.52,165.19,20.88,138.7,133.9,137.99,0.51,23.58,171.91,145.45
37,149.36,171.66,14.34,142.18,129.82,151.51,59.27,15.08,170.3,146.67
38,150.06,172.8,10.08,143.32,140.62,144.25,4.75,12.32,167.14,146.92
39,150.71,172.69,6.79,144.47,142.33,146.56,23.27,10.63,166.35,145.31
40,153.91,173.08,5.59,144.97,140.93,162.99,152.82,4.85,165.27,145.76
41,156.99,178.37,4.36,147.62,143.32,154.83,161.9,1.54,164.26,146.06
42,154.94,177.77,1.89,150.91,144.74,136.07,63.82,2.86,163.7,147.75
43,151.84,173.51,0.22,154.55,156.27,153.28,171.36,4.11,166.87,153.14
44,151.98,175.32,0.72,157.64,157.32,100.1,92.26,0.4,170.73,160.63
45,154.78,177.87,1.27,158.85,157.99,67.37,161.34,0.31,164.67,148.19
46,151.86,177.63,2.34,158.34,152.01,131.21,173.55,0.66,161.29,146.44
47,149.92,177.54,2.42,156.69,148.27,142.7,174.7,0.29,163.67,154.0
48,148.64,176.7,1.82,156.29,145.34,144.53,174.23,0.74,163.6,156.53
49,147.77,174.91,1.78,157.3,143.45,150.86,176.11,0.36,165.33,159.31
50,146.27,173.3,2.48,161.6,142.02,127.41,178.15,3.9,163.62,152.28
51,147.11,175.9,0.81,164.29,138.35,132.24,179.73,2.88,169.64,161.92
52,145.04,173.13,0.34,164.8,143.64,125.1,99.36,2.32,167.87,157.14
53,145.9,178.16,0.74,167.39,156.59,92.38,176.66,5.2,161.76,149.98
54,144.51,175.9,1.82,162.99,163.21,116.36,155.37,2.65,167.3,155.0
55,142.69,170.44,1.94,162.56,162.49,139.34,119.1,0.27,159.48,145.35
56,144.76,171.88,4.92,167.97,160.15,164.03,175.0,0.31,150.33,143.82
57,143.73,173.59,4.26,168.86,164.88,164.2,174.13,1.06,142.84,137.1
58,143.6,174.88,4.48,165.2,159.95,160.26,174.75,1.86,142.94,137.42
59,143.08,174.6,2.92,163.93,155.81,96.37,162.13,2.39,141.84,130.88
60,144.63,174.88,1.3,163.45,156.14,82.07,165.15,0.02,148.15,137.32
61,148.24,177.62,0.78,164.99,159.53,75.81,144.88,1.53,160.32,155.68
62,149.05,179.17,2.11,163.71,157.34,74.67,148.17,3.11,163.57,154.4
63,148.95,176.45,3.25,160.67,155.03,58.59,159.84,4.08,160.38,148.05
