frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,166.54,174.93,6.76,164.53,172.6,89.4,153.35,13.98,168.85,161.6,4
2,164.62,176.97,5.6,164.08,168.89,88.44,150.75,13.02,167.35,160.48,
3,165.51,174.79,6.46,163.52,165.51,85.44,147.91,11.83,169.14,154.61,
4,166.31,171.22,7.41,162.91,162.5,84.9,146.95,10.55,169.39,151.25,
5,167.33,169.58,8.82,162.57,160.51,85.56,148.17,10.26,170.04,147.61,
6,167.44,165.84,9.13,163.23,159.69,86.92,145.4,9.73,170.32,145.54,
7,164.2,171.96,8.43,164.52,160.97,90.98,149.03,8.7,171.52,142.61,
8,163.5,176.07,8.49,166.32,163.05,91.32,153.63,8.38,171.79,144.16,
9,163.2,176.33,8.66,168.49,165.56,93.72,163.33,8.9,171.89,146.9,
10,162.43,176.52,8.79,170.49,167.39,92.93,166.25,8.98,172.52,147.55,
11,161.09,176.43,9.16,171.6,168.66,90.92,171.8,8.71,172.53,148.2,
12,157.6,174.4,9.11,172.04,169.26,87.63,171.61,8.18,172.8,147.25,
13,155.64,174.8,9.06,172.34,169.56,83.6,174.61,8.13,172.7,146.69,
14,151.08,174.37,9.1,172.15,169.31,81.84,178.82,7.66,172.56,146.33,
15,146.79,172.19,8.57,171.85,168.91,79.23,177.94,6.69,173.1,145.3,
16,138.96,171.16,6.94,171.97,168.72,75.01,174.91,6.3,173.16,145.58,
17,130.09,177.17,5.21,171.35,167.54,69.29,173.58,5.66,172.89,144.99,
18,117.14,174.02,3.01,169.9,165.91,60.49,173.82,5.2,173.18,145.63,
19,108.42,175.46,4.24,168.39,164.12,53.33,176.53,3.44,172.3,146.95,
20,97.71,174.16,5.64,167.02,163.75,52.23,166.21,1.72,172.14,147.81,
21,50.18,154.8,6.77,167.6,164.88,49.97,166.31,1.96,171.81,150.65,
22,46.33,163.18,5.67,166.96,167.22,49.65,167.27,2.78,172.19,152.58,
23,58.38,153.03,3.65,168.29,173.53,50.28,164.11,0.32,174.88,155.42,
24,40.23,163.38,5.54,168.82,178.74,47.01,178,6.69,178.22,157.32,
25,44.16,169.62,12.36,168.7,179.73,44.63,177.9,19.97,178.02,158.65,
26,35.32,23.38,12.55,167.96,176.76,44.57,172.96,27.79,175.22,160.23,
27,39.01,178.03,19.3,164.61,166.96,44.62,170.44,31.35,174.49,161.88,
