frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,156.22,164.11,0.4,173.84,154.75,137.44,175.4,10.33,169.28,168.93
2,155.91,166.31,0.51,177.47,163.15,138.92,178.05,9.77,168.37,167.85
3,155.6,165.76,1.35,176.66,164.22,140.08,178.98,8.51,166.1,165.88
4,155.21,163.22,2.55,175.03,162.79,141.04,179.51,7.84,163.96,163.92
5,153.33,165.48,2.66,173.27,161.18,141.26,177.93,8.03,162.31,162.57
6,152.62,167.94,2.99,173.55,161.26,142.66,176.54,8.08,162.22,162.66
7,153.9,166.98,3.75,173.43,162.22,145.37,178.08,8.05,161.86,163.44
8,155.0,166.23,3.7,174.47,163.92,147.04,178.08,9.66,163.63,165.15
9,155.89,167.04,3.46,174.99,165.73,149.38,176.71,10.93,165.09,166.0
10,155.9,170.23,3.35,175.17,166.65,151.12,176.86,12.54,166.51,166.02
11,157.74,172.08,4.01,175.59,166.99,152.68,174.82,14.12,167.43,165.69
12,159.91,174.1,5.34,176.11,167.08,151.64,171.8,16.09,168.66,166.16
13,164.12,172.23,6.88,177.71,168.51,152.47,169.26,16.54,169.46,166.11
14,165.16,171.51,6.92,179.23,171.32,155.14,166.87,16.37,170.38,166.28
15,164.23,176.69,8.72,179.72,173.4,156.96,168.23,16.58,169.4,164.67
16,168.84,173.8,11.69,178.77,174.27,160.27,169.12,17.31,168.48,164.03
17,171.86,171.03,14.28,177.46,174.09,162.32,165.46,18.1,166.62,161.49
18,173.31,171.8,14.98,178.69,164.13,167.37,154.82,17.58,166.24,159.94
19,174.97,172.68,14.15,176.53,151.71,169.47,143.01,17.99,168.96,161.75
20,176.5,172.58,13.2,174.14,140.99,173.91,160.95,18.48,171.37,162.43
21,178.87,170.44,12.6,167.08,92.04,176.29,111.02,19.34,173.97,163.06
22,178.09,167.31,12.95,165.43,77.13,176.77,84.38,21.59,175.65,162.84
23,174.8,168.68,13.87,163.64,88.19,146.12,109.64,24.98,178.3,165.36
24,170.03,170.89,15.6,159.29,117.51,116.41,126.37,28.57,179.23,166.57
25,167.35,173.02,17.24,153.31,132.13,95.19,142.53,31.08,179.19,165.52
26,163.43,176.6,19.13,149.17,140.66,86.74,151.41,38.49,176.49,164.13
27,159.65,178.57,21.12,147.35,147.97,88.16,150.97,44.64,173.3,164.27
28,152.22,179.34,25.43,146.14,155.11,85.88,159.05,49.95,172.89,160.69
29,146.76,178.71,30.51,146.14,155.94,79.65,169.96,52.63,171.68,155.51
30,141.23,178.39,38.08,144.26,151.64,75.04,176.5,53.93,170.03,145.94
31,141.11,179.16,46.83,142.42,148.86,71.02,179.17,54.29,170.31,99.73
32,153.43,179.77,50.76,141.7,147.22,73.01,176.34,54.77,171.97,69.25
33,168.23,166.64,54.74,139.32,145.19,75.33,174.96,53.61,174.06,44.16
34,177.92,158.32,57.57,134.6,140.47,83.09,174.36,58.57,175.37,37.27
35,171.6,150.44,62.4,135.11,141.19,96.2,167.56,67.32,175.12,35.95
36,169.35,145.55,66.45,137.27,143.28,109.91,161.43,72.65,175.99,32.11
37,163.68,156.63,66.48,141.45,147.07,124.68,155.03,73.0,176.79,33.1
38,162.67,165.54,66.41,143.42,148.92,134.29,146.76,71.31,177.66,36.49
39,167.96,171.45,67.98,143.85,150.13,141.77,148.44,67.79,179.19,38.05
40,176.15,175.47,69.4,144.02,150.27,152.84,138.53,63.69,179.7,42.5
