frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,97.03,164.41,8.67,172.0,162.66,74.63,148.38,0.84,173.63,171.98
2,107.99,175.48,8.59,171.52,162.34,70.02,173.17,0.15,171.93,169.84
3,112.35,174.33,9.31,170.65,161.52,65.97,177.12,2.09,168.68,165.35
4,108.65,162.67,11.61,169.91,160.46,58.77,177.59,4.94,166.55,161.64
5,106.29,160.81,14.15,169.13,158.06,52.5,175.26,9.31,164.26,158.19
6,99.38,145.18,17.21,167.87,154.7,49.3,177.42,14.15,162.76,155.88
7,90.57,163.66,17.98,167.43,152.26,46.33,178.93,16.75,162.07,154.5
8,112.25,109.02,14.87,167.04,150.78,44.21,174.36,17.86,161.92,154.3
9,91.01,163.58,15.87,166.03,149.79,46.17,175.4,20.38,162.35,155.4
10,87.76,112.04,16.42,167.62,151.81,45.85,179.5,24.14,164.85,160.68
11,143.18,168.95,11.71,169.37,154.85,46.34,171.31,27.32,168.53,168.56
12,144.49,100.93,11.69,173.42,160.89,59.86,176.94,39.29,171.31,171.69
13,148.87,120.15,14.29,176.34,166.95,66.47,175.21,51.97,172.89,168.45
14,155.73,146.3,3.52,178.06,169.71,68.17,179.44,58.34,173.55,165.23
15,141.85,175.7,5.46,177.58,169.19,71.97,177.75,66.59,174.56,164.1
16,134.58,177.29,8.26,176.97,166.58,77.57,174.71,75.83,175.09,163.43
17,103.04,173.07,11.94,176.41,165.41,81.44,174.03,80.22,175.35,162.82
18,79.83,136.79,20.16,176.48,163.94,97.89,175.98,94.67,175.83,163.33
19,168.27,10.42,24.51,177.77,164.17,114.26,174.64,109.96,177.25,165.77
20,137.98,168.55,33.79,178.08,164.59,121.98,173.27,118.89,176.89,166.02
21,138.71,161.37,40.18,177.95,163.83,122.85,174.33,121.56,176.35,166.5
22,136.86,177.07,42.4,179.22,167.48,125.5,174.7,125.61,175.72,166.24
23,140.81,170.98,45.74,178.58,169.71,129.86,173.56,131.31,175.09,164.67
24,136.31,179.8,42.45,176.87,172.63,131.32,174.45,132.71,175.18,163.85
25,11.65,156.36,38.11,175.43,175.32,135.68,175.06,135.37,175.69,163.75
26,1.6,109.37,39.65,175.27,174.48,141.59,176.2,139.05,175.36,158.98
27,25.05,179.18,35.61,173.61,174.93,149.74,177.16,143.48,175.32,156.46
28,24.28,161.56,34.6,172.14,175.76,153.63,179.83,145.11,174.38,155.62
29,35.19,143.02,35.01,171.96,175.22,155.81,178.39,145.76,174.01,155.42
30,31.68,140.11,34.14,173.0,171.87,156.18,179.79,145.55,174.67,157.56
31,12.71,164.88,41.48,173.25,168.72,159.36,178.78,148.83,175.82,159.61
32,7.46,150.63,55.56,173.41,165.45,164.44,175.3,154.0,176.4,158.48
33,27.62,167.57,63.7,173.74,161.84,167.39,175.28,156.15,177.42,158.37
34,36.38,175.15,63.98,173.49,161.7,165.39,175.19,154.35,178.0,159.18
35,53.84,175.2,73.48,175.13,161.2,164.61,175.2,153.46,178.66,158.1
36,55.67,173.99,74.26,174.26,165.02,167.01,174.28,154.05,179.73,154.32
37,58.13,176.82,81.6,172.03,168.09,170.44,173.77,153.6,177.52,155.94
38,101.4,175.83,111.13,173.02,167.32,169.35,175.29,149.06,176.0,159.07
39,77.71,175.67,86.23,171.51,165.12,162.77,176.69,141.42,173.78,161.62
40,62.72,172.73,71.97,172.45,163.44,157.26,177.21,134.26,173.6,163.62
41,99.65,171.72,14.26,172.69,165.69,159.03,179.24,132.55,172.42,165.99
42,170.41,167.59,142.98,174.32,168.17,141.21,172.54,116.48,172.3,166.33
43,165.62,150.33,154.07,177.93,166.58,124.11,170.7,101.45,173.06,165.49
44,165.23,175.46,150.18,177.66,173.68,105.31,170.26,84.77,174.27,162.33
45,163.82,174.02,136.32,178.83,172.31,100.52,174.8,72.66,176.02,152.75
46,96.36,157.92,57.45,176.44,166.15,99.1,173.16,78.4,179.04,144.87
47,115.66,176.92,86.52,170.99,158.08,96.23,175.27,76.62,175.58,139.68
48,178.75,166.76,82.24,167.03,152.88,95.15,169.49,77.7,171.08,133.97
49,117.67,145.92,52.14,166.17,151.75,79.27,174.13,59.76,168.92,131.11
50,170.06,153.71,36.38,162.35,151.24,67.7,176.65,44.61,167.5,132.62
51,176.68,173.73,27.7,160.98,151.37,58.76,171.36,34.75,166.26,135.45
52,175.61,177.48,19.5,160.38,152.46,48.71,173.68,22.18,165.19,138.85
53,174.79,177.46,14.97,161.3,153.71,41.48,178.04,11.05,165.0,143.64
54,170.57,179.62,11.15,164.6,158.03,41.59,172.87,8.49,164.77,147.3
55,171.57,179.64,9.83,168.5,165.05,43.25,159.55,8.13,167.47,151.73
56,176.72,175.77,10.4,170.52,170.17,42.59,156.42,4.17,169.25,155.72
57,178.99,173.61,10.41,172.61,173.3,43.56,152.44,1.92,171.33,159.57
58,172.9,178.39,7.66,173.65,174.98,45.85,148.09,0.04,171.98,160.83
59,168.89,178.94,5.55,174.54,171.07,47.77,143.68,3.01,173.38,162.29
60,162.75,174.01,4.05,173.79,170.37,49.82,144.69,6.22,174.15,163.3
