frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,164.26,176.96,5.58,165.36,176.95,92.08,163.87,13.5,172.02,160.45
2,164.6,178.93,6.32,163.38,171.44,90.81,159.56,11.76,171.65,159.41
3,164.19,179.8,6.35,162.34,166.2,89.0,148.19,11.12,170.81,157.08
4,164.45,179.22,7.21,162.52,163.58,86.1,145.95,10.21,170.88,153.94
5,164.87,178.61,7.44,162.25,161.44,88.34,145.47,9.62,171.99,151.37
6,163.09,178.89,7.3,161.95,160.19,89.51,144.73,8.83,172.73,151.14
7,162.39,178.78,7.65,163.1,161.65,88.15,153.91,8.14,173.08,152.0
8,162.54,178.24,8.98,165.1,164.08,85.58,161.69,8.85,173.48,152.99
9,160.73,178.44,8.84,166.78,166.05,83.9,163.66,9.08,173.85,153.95
10,160.55,179.83,8.96,168.28,167.27,81.84,163.07,9.25,174.07,153.69
11,159.51,179.31,9.3,169.34,169.07,79.35,158.77,9.18,174.67,151.56
12,158.24,177.73,9.47,170.98,171.55,77.23,169.14,9.12,174.84,149.97
13,150.73,174.14,8.69,173.28,173.75,72.41,168.16,8.96,174.28,150.32
14,146.47,178.03,7.73,171.54,172.52,73.19,168.35,7.46,174.8,148.31
15,145.19,171.21,8.78,168.76,170.2,67.88,166.65,5.65,175.8,146.47
16,134.63,177.88,7.39,167.27,167.9,58.46,162.71,3.5,174.17,148.4
17,125.98,179.25,7.26,166.14,166.39,54.53,167.34,1.7,173.95,148.79
18,114.73,173.84,7.51,164.72,166.51,52.75,177.99,0.76,175.04,149.07
19,109.91,168.87,12.7,164.77,168.34,50.46,167.12,0.51,175.27,149.61
20,59.12,175.0,4.7,165.4,171.37,46.77,169.32,4.13,177.28,151.42
21,34.31,163.08,4.65,166.38,175.43,43.4,177.3,6.97,178.96,154.25
22,45.28,168.16,11.83,166.18,179.29,38.12,176.12,12.08,179.91,156.57
23,42.82,168.06,12.25,165.14,178.16,41.7,165.05,18.93,176.93,156.82
24,150.59,148.45,10.72,164.43,179.72,43.83,168.7,26.46,174.37,158.76
25,39.34,40.15,12.32,164.56,174.2,42.64,172.57,27.52,172.5,160.87
26,145.82,160.23,9.44,165.45,167.56,41.28,169.95,28.35,173.78,166.97
27,36.09,175.88,18.22,167.14,164.15,45.74,175.55,34.91,173.1,170.46
28,63.19,170.69,44.28,169.85,162.38,48.15,178.07,39.97,173.88,175.38
29,82.82,175.35,70.15,169.82,161.1,53.96,174.39,53.86,171.88,171.65
30,112.15,179.19,101.0,167.07,155.96,67.42,172.95,68.31,171.61,164.78
31,81.57,175.92,71.49,169.97,157.46,63.16,175.49,64.34,173.88,161.13
32,103.52,179.37,93.42,170.24,153.89,74.1,175.89,74.38,173.05,156.34
33,64.37,170.05,25.84,172.86,150.26,87.32,179.65,86.68,172.7,158.24
34,62.52,167.24,13.01,174.69,140.68,92.42,178.59,93.9,171.98,159.5
35,134.12,168.47,12.5,174.99,135.24,103.66,177.31,107.89,168.57,156.94
36,123.28,102.5,20.93,174.85,127.84,108.76,179.84,112.07,167.26,156.72
37,134.5,166.88,17.38,173.24,124.25,113.12,177.9,118.56,164.32,155.28
38,114.47,158.67,15.93,179.91,133.18,117.7,177.58,119.93,165.63,156.16
39,143.24,169.63,116.58,168.31,150.38,120.71,179.72,120.31,167.33,159.86
40,102.52,171.43,62.78,173.53,144.01,124.55,177.95,123.01,167.38,163.76
41,130.61,167.57,121.84,171.66,150.44,131.6,176.94,127.95,168.66,167.54
42,138.48,172.76,130.56,173.75,175.3,136.2,173.91,130.52,174.35,147.03
43,124.9,174.04,99.46,170.74,159.08,151.2,176.63,146.67,167.42,133.28
44,33.94,173.81,14.91,171.87,156.3,147.47,179.17,144.85,161.39,146.17
45,7.08,166.24,11.54,174.92,153.52,138.68,179.97,137.75,157.38,145.34
46,159.67,173.58,154.54,174.72,152.81,161.6,172.82,155.65,157.37,139.14
47,143.73,106.99,140.69,174.84,152.04,156.07,172.7,154.25,159.82,134.82
48,171.73,171.56,168.96,177.18,152.56,156.53,177.48,154.48,166.45,134.24
49,134.13,153.43,3.72,175.51,163.07,155.83,172.95,152.45,170.72,129.58
50,148.44,169.24,6.05,177.0,154.49,155.61,170.51,150.63,178.89,140.79
51,91.39,145.24,18.97,174.52,156.33,143.35,171.17,138.16,175.45,145.05
52,156.54,171.07,16.2,172.33,161.7,127.25,167.33,122.38,171.55,149.43
53,136.66,172.68,15.97,170.0,166.96,119.33,172.59,120.83,170.31,153.78
54,177.03,171.95,8.25,166.5,168.44,121.35,168.42,118.82,167.81,156.79
55,178.25,168.76,7.85,162.67,166.38,117.3,170.23,118.69,166.75,164.29
56,179.47,170.97,8.58,166.67,169.32,120.77,160.22,124.14,168.95,160.51
57,179.17,168.67,9.31,174.85,163.02,98.08,176.97,96.8,166.0,166.61
58,179.92,172.05,12.53,175.99,148.97,111.5,172.11,112.09,165.75,167.12
59,177.15,168.48,12.01,167.89,138.47,115.83,172.38,116.2,167.33,166.4
60,141.85,118.89,94.94,161.85,131.96,117.51,178.64,117.35,167.87,163.44
61,175.43,171.21,13.15,155.07,126.6,113.28,168.18,107.62,166.18,163.1
62,174.05,177.59,14.6,148.63,124.4,87.92,169.47,80.87,165.66,161.41
63,102.09,167.16,39.88,142.18,126.21,73.29,175.72,69.34,166.88,159.88
64,146.98,178.07,38.12,135.56,130.0,49.0,174.66,45.02,166.81,159.09
65,152.21,172.62,30.19,131.43,132.28,35.5,179.01,25.2,167.01,158.15
