frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,166.63,174.23,12.1,148.22,155.75,85.7,146.34,25.63,169.14,171.18,2
2,161,179.25,11,148.04,155.4,79.49,145.31,23.3,169.35,172.85,
3,158.97,179.21,11.82,149.27,158.86,75.28,159.84,21.82,169.9,174.69,
4,158.9,178.13,12.31,150.41,162.33,63.07,165.81,20.73,170.43,176.18,
5,159.52,176.47,11.46,151.38,164.34,59.89,164.55,23.1,172.13,176.53,
6,152.95,174.91,7.61,151.35,163.91,53.45,175.03,26.31,173.24,177.21,
7,150.33,174.68,4.71,150.62,163.27,57.1,177.43,28.62,173.14,178.79,
8,155.78,178.97,3.57,151.68,164.31,69.63,177.04,30.97,172.51,179.85,
9,157.29,179.23,2.79,151.89,164.65,76.92,163.27,33.04,171.48,179.83,
10,159.09,179.39,2.39,151.91,165.31,82.37,161.53,32.13,170.76,179.48,
11,164.15,172.39,2.69,150.24,164.7,91.04,161.28,33.06,170.41,179.58,
12,166.01,172.23,5.42,145.88,160.99,93.59,161,34.71,169.17,178.27,
13,165.99,175.24,6.03,141.76,158.41,97.95,162.49,32.51,168.86,177.54,
14,162.67,175.82,6.16,135.95,153.15,88.19,159.85,29.78,168.6,177.54,
15,158.51,173.73,5.53,130.01,147.28,89.38,166.49,24.3,169.49,176.36,
16,164.04,155.48,10.14,123.64,138.56,77.32,157.86,17.1,167.98,176.84,
17,169.37,162.41,13.51,127.58,139.38,63.5,154.01,14.88,165.83,178.72,
18,172.82,166.6,16.49,132.23,140.28,73.78,151.03,10.83,165.75,174.67,
19,168.28,171.71,10.98,140.42,142.64,57.42,159.87,10.42,162.39,174.56,
20,160.66,179.05,6.47,147.3,144.19,37.95,178.53,9.52,159.66,177.63,
21,162.2,177.8,8.08,149.71,144.16,36.93,178.8,5.99,161.84,179.52,
22,162.4,177.29,12.28,149.14,141.55,40.41,177.6,4.24,166.27,177.26,
23,163.01,179.22,12.74,148.28,139.93,45.06,177.91,2.41,170.34,173.67,
24,170.48,178.76,16.08,145.28,137.58,49.48,174.88,0.16,174.02,170.48,
25,169.2,170.7,15.8,141.02,137.36,52.99,179.39,3.57,173.61,172.86,
26,164.69,171.24,17.11,135.03,137.36,67.04,168.6,11.59,173.96,179.89,
27,160.05,174.59,16.57,132.59,141.84,53.83,175.79,6.95,172.06,175.58,
28,162.71,174.62,21.34,128.57,146.57,35.22,173.59,23.01,170.87,172.57,
29,163.74,173.2,22.94,126.19,155.91,12.41,170.24,48.07,170.24,168.32,
30,165.73,168.62,27.29,126.48,164.69,8.26,169.61,71.33,168.66,168.08,
31,167,167.34,30.35,125.9,165.84,55.07,85.89,71.06,168.38,165.25,
32,167.78,177.45,35.64,124,162.26,123.63,152.08,70.2,166.51,161.37,
33,172.13,179.26,42.25,116.09,152.84,87.25,138.29,90.49,167.02,157.71,
34,171.17,174.1,52.5,103.91,140.61,135.77,169.84,82.48,171.15,147.8,
35,166.89,162.85,62.51,94.13,130.57,162.71,178.49,83.2,175,141.36,
36,148.32,139.6,66.87,85.03,123.2,173.77,168.53,72.63,179.18,136.15,
37,140.15,148.05,67.44,80.23,118.48,162.43,147.28,64.2,173.27,131.97,
38,142.22,178.42,68.76,76.56,117.52,161.53,163.67,55.39,168.2,127.72,
39,147.65,174.65,63.63,77.88,118.17,173.37,169.51,45.51,165.7,124.49,
40,158.66,165.7,55.21,83.45,120.43,171.55,162.65,39.92,165.99,124.09,
41,161.97,160.92,47.72,85.21,118.63,166.09,160.2,39.69,167.88,122.62,
42,158.39,179.07,40.48,89.05,121.7,163.89,165.81,39.91,169.48,124.78,
43,163.83,176.71,32.2,97.47,128.34,169.38,175.03,34.13,171.37,133.14,
44,162.65,149.82,16.97,110.08,137.92,163.13,174.86,35.77,175.38,141.66,
45,150.44,171.26,0.27,119.34,145.81,156.85,173.49,34.25,177.03,148.62,
46,155.2,178.72,7.21,137.93,164.51,149.59,173.85,35.76,179.56,154.78,
47,162.3,179.91,6.44,146.91,177.11,148.55,175.44,31.97,175.94,163.46,
48,161.94,175.29,6.42,150.13,174.58,138.62,172.39,34.35,175.2,168.5,
49,160.53,178.66,5,150.47,165.72,138.03,172.48,32.35,174.13,169.92,
50,119.27,142.05,6.26,148.54,156.95,137.13,172.83,30.39,174.87,169.72,
51,122.89,139.14,5.42,149.89,149.48,134,175.11,29.96,174.6,170.25,
52,164.18,178.81,2.37,150.2,146.81,136.37,174.77,27.25,174.34,169.77,
53,163.07,175.08,0,148.8,149.16,143.22,173,19.77,172.57,171.76,
54,163.47,175.29,1.47,147.48,148.6,141.76,172.57,19.87,172.89,169.17,
55,161.85,174.07,0.09,147.44,149.51,139.47,172.37,20.79,172.01,167.59,
56,163.12,176.11,2.06,144.1,147.63,138.78,171.55,19.85,170.47,168.6,
57,162.78,176.31,0.78,144.49,148.65,134.98,171.07,22.7,166.47,171.59,
58,162.73,179.22,2.26,146.63,152.67,136.61,173.51,23.13,164.59,175.1,
59,161.49,177.89,3.39,146.34,155.85,136.3,174.79,23.43,162.59,178.18,
60,168.36,178.28,1.2,145.36,160.75,134.7,173.85,24.22,165.11,175.89,
61,177.39,175.34,7.51,146.85,168.78,136.95,175.95,24.88,166.6,175.01,
62,177.88,173.13,9.3,148.24,177.17,137.45,178.48,24.94,167.65,174.6,
63,173.77,167.98,7.82,148.62,177.31,134.06,179.31,26.85,170.13,173.47,
64,165.29,173.47,2.28,150.66,177.6,132.21,179.79,28.62,172.02,173.46,
