frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,150.86,174.47,5.85,167.74,161.16,135.22,172.73,4.15,166.9,153.93
2,149.19,174.65,6.95,168.37,161.39,130.79,169.82,4.17,168.06,152.57
3,146.92,174.13,7.8,169.11,162.21,124.54,166.58,3.58,168.8,151.78
4,145.59,169.88,8.67,171.58,165.63,122.74,172.07,0.16,170.51,147.57
5,144.72,166.51,9.34,172.57,167.91,161.87,176.08,0.07,171.89,147.78
6,144.3,165.68,9.24,171.85,171.0,150.0,167.15,0.62,171.65,144.9
7,145.35,165.94,9.89,172.94,172.71,164.59,175.5,1.54,173.31,144.66
8,146.86,168.19,9.51,170.27,168.13,163.19,167.24,0.49,171.09,142.42
9,146.47,170.07,9.82,166.37,161.82,158.85,156.54,0.45,169.3,138.46
10,146.02,172.3,11.93,165.84,160.61,162.37,178.84,1.41,167.26,136.35
11,146.62,176.01,14.39,167.89,162.94,159.59,164.3,2.24,171.13,140.39
12,146.87,176.11,16.65,168.14,165.55,147.08,170.66,1.76,171.64,144.27
13,140.11,174.05,21.03,167.9,170.43,53.91,165.43,0.26,173.62,152.38
14,131.07,170.52,26.85,171.37,177.91,53.89,169.14,8.58,174.51,156.3
15,122.49,170.9,35.39,173.95,177.3,66.16,175.23,21.77,174.82,158.75
16,114.56,170.34,41.35,173.99,179.4,75.07,171.72,44.27,176.81,163.02
17,106.79,165.41,47.45,174.66,174.04,75.78,171.02,53.19,178.39,166.91
18,103.86,168.94,51.35,175.09,168.46,68.4,162.63,55.27,176.43,168.76
19,101.43,168.99,52.6,176.22,169.06,64.2,163.45,50.4,175.94,170.07
20,89.09,159.21,56.52,178.67,166.38,45.01,179.84,49.57,174.13,170.84
21,54.57,141.72,58.24,179.29,162.95,41.46,176.21,43.48,174.26,170.88
22,31.82,172.25,56.44,177.36,160.45,27.56,176.54,43.34,175.33,172.13
23,4.91,172.61,62.23,174.02,163.52,30.87,175.59,48.59,176.72,173.91
24,23.12,177.51,70.93,171.9,164.18,43.75,172.21,60.17,176.29,174.15
25,36.05,172.42,72.3,170.45,163.98,48.72,175.97,73.69,175.1,174.29
26,39.81,177.13,70.01,171.07,160.66,57.79,172.7,83.0,175.27,175.4
27,41.13,177.25,68.02,170.4,160.63,69.57,177.73,94.55,175.46,176.42
28,45.05,176.6,70.02,169.86,164.39,79.8,177.3,106.84,175.4,177.3
29,45.37,173.31,68.72,170.5,165.52,83.01,171.85,110.44,174.66,177.88
30,46.72,175.63,68.72,169.19,172.33,88.09,170.25,115.77,174.03,178.36
31,50.23,175.59,70.43,169.79,174.17,90.1,170.35,119.04,173.09,178.7
32,58.47,175.13,79.15,169.23,175.93,96.51,169.53,122.95,172.9,177.46
33,63.81,175.06,84.29,168.49,176.16,104.88,169.56,126.68,172.55,174.71
34,67.6,174.31,88.52,168.96,174.38,109.72,170.8,129.05,170.77,171.63
35,72.09,169.2,93.61,170.24,172.43,112.56,174.73,129.44,170.04,169.25
36,72.79,169.38,94.19,170.42,171.85,112.82,174.97,127.65,170.21,167.77
37,84.58,171.96,106.74,170.62,173.48,117.41,166.42,128.88,170.51,166.46
38,89.67,175.95,111.28,169.78,175.93,124.87,166.87,129.79,171.46,163.16
39,105.95,176.16,125.51,170.15,178.29,125.86,170.73,127.53,172.6,163.13
40,132.22,172.92,144.27,171.95,179.62,128.06,173.18,128.19,174.03,166.39
41,108.22,83.1,154.97,173.72,179.79,122.73,175.6,126.56,176.2,172.37
42,176.87,155.21,166.47,176.12,179.03,119.21,175.39,123.73,175.8,174.0
43,175.95,155.15,173.25,177.78,178.65,116.15,176.34,123.21,175.18,176.43
44,177.71,168.55,177.31,179.22,177.84,77.27,174.63,87.37,173.24,177.36
45,169.52,178.19,177.2,179.15,177.36,108.04,150.16,91.26,173.12,175.87
46,157.2,163.65,176.37,177.11,176.49,102.52,148.43,98.18,172.65,174.28
47,137.95,108.35,175.51,175.83,175.73,157.02,176.26,153.19,173.56,172.82
48,73.09,131.97,71.67,174.36,174.08,92.94,141.95,101.7,171.66,171.36
49,78.82,136.86,71.51,170.83,170.77,68.48,163.62,51.14,169.52,168.2
50,115.89,151.81,17.16,166.48,164.3,24.37,64.9,26.98,168.6,164.39
51,93.74,159.83,12.51,159.31,153.57,38.18,145.21,28.29,145.73,123.17
52,111.95,154.27,0.5,157.82,148.47,41.66,150.7,27.07,138.2,127.28
53,96.66,127.12,8.15,156.55,146.18,81.99,125.11,13.03,154.92,150.25
54,90.53,133.29,8.92,152.83,143.44,42.29,177.79,14.83,152.66,146.31
55,86.26,145.51,11.25,153.44,144.89,56.35,91.59,9.98,132.51,115.56
56,85.34,156.99,14.18,152.92,145.92,131.21,152.49,3.97,150.48,138.37
57,86.45,150.85,14.95,153.73,148.86,90.25,109.85,7.93,156.46,146.47
58,82.74,140.04,16.43,156.18,154.31,162.53,177.27,7.06,159.89,151.34
59,83.74,142.72,18.27,158.88,157.52,155.42,174.74,2.07,164.48,157.27
60,86.09,144.56,19.82,160.54,158.53,118.99,150.14,4.41,165.59,161.34
61,85.24,139.52,21.55,162.76,159.72,34.76,142.6,3.67,167.75,165.32
62,85.71,134.84,18.1,164.04,160.6,22.14,155.05,5.43,168.31,163.87
63,100.82,146.33,18.18,166.39,163.24,20.25,164.84,8.31,170.72,165.82
64,110.87,154.56,19.04,167.78,164.03,22.8,164.08,7.75,169.72,163.38
65,117.21,156.7,18.42,167.29,160.39,30.51,166.36,5.54,166.92,157.17
66,121.17,161.18,18.45,165.22,156.7,44.37,163.27,2.67,162.2,149.04
67,127.51,163.51,17.87,164.83,157.42,47.69,158.32,1.2,164.15,155.19
68,131.27,164.25,16.62,164.38,159.1,129.36,165.08,2.14,166.21,160.78
