frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,125.82,173.45,15.53,175.55,150.85,172.92,177.64,1.75,173.74,173.75,4
2,128.77,178.67,15.21,178.07,150.95,105.1,154.45,1.15,173.91,175.09,
3,132.19,179.18,15.49,178.91,154.46,99.99,168.67,2.14,174.06,177.08,
4,130.77,177.37,16.97,178.31,161.41,105.7,174.98,3.88,173.95,179.03,
5,130.31,179.63,18.68,177.67,167.41,101.36,151.56,4.54,172.8,178.03,
6,130.23,179.82,19.08,177.11,171.09,104.33,161.64,5.46,171.17,174.44,
7,129.39,179.18,19.19,176.74,173.86,107.54,165.31,5.93,168.74,170.25,
8,126.55,172.35,18.5,175.57,174.37,110.72,163.7,5.01,166.6,164.15,
9,125.39,170.77,17.94,172.8,170.95,147.2,175.71,8.44,162.62,157.17,
10,125.44,172.82,18.12,169.29,163.75,146.08,168.53,8.99,158.8,152.19,
11,120.57,171.31,17.38,166.01,157.3,137.31,179.74,3.05,155.4,148.35,
12,101.45,160.47,18.18,162.79,149.94,110.11,171.93,2.91,154.33,144.28,
13,88.67,156.12,18.93,161.12,147.56,95.87,175.73,5.34,152.59,138.19,
14,66.87,178.06,20.89,163.46,150.38,76.73,154.82,3.43,152.98,135.88,
15,28.32,165.81,19.87,166.89,155.77,77.61,154.44,4.97,154.54,137.69,
16,8.67,10.82,19.88,170.74,162.48,54.38,169.09,6.89,155.83,139.56,
17,23.95,154.22,24.03,176.3,173.05,28.99,172.75,10.6,155.96,142.94,
18,28.55,160.26,26.56,178.18,176.52,21.77,172.14,13.17,158.32,147.49,
19,30.47,169.9,30.8,177.73,175.91,20.71,173.12,20.5,159.73,152.18,
20,31.77,177.78,33.61,177.1,174.77,23.34,166.41,27.43,162.8,159.6,
21,33.01,178.35,34.55,177.11,174.55,23.67,166.14,31.79,166.19,166.74,
22,33.64,177.42,32.82,176.83,174.64,25.37,166.69,35.49,169.12,171.3,
23,35.55,176.03,32.2,177.08,175.84,34.2,165.49,46.51,170.85,173.44,
24,34.41,176.06,31.46,178.25,178.87,43.25,163.72,56.9,172.93,176.66,
25,34.26,176.14,30.14,179.88,175.7,57.76,173.18,71.79,175.74,177.94,
26,32.55,179.15,27.03,177.07,167.07,77.11,176.11,94.16,177.75,174.25,
27,39.29,175.1,30.16,173.44,154.17,95.98,169.52,114.8,179.99,170.7,
28,38.77,177.68,27.88,171.24,150.32,103.68,165.26,125.97,178.37,169.59,
29,32.88,176.18,23.69,168.57,147.07,112.7,160.27,136.99,176,166.72,
30,27.74,175.36,18.42,168.39,147.15,131.59,165.79,148.7,174.04,164.56,
31,22.73,174.1,14.67,168.46,150.55,143.05,169.43,154,172.64,164.01,
32,20.33,176.27,11.91,168.93,152.62,148.62,171.63,155.29,172.21,165.51,
33,16.99,176.22,8.17,167.91,156.93,147.59,168.37,153.01,171.65,166.94,
34,10.17,170.19,6.89,167.53,161.88,148.83,169.22,151.57,170.42,165.75,
35,175.22,179.54,0.24,167.5,165.25,151.32,169.61,150.88,170.9,163.88,
36,171.3,176.85,2.12,168.17,167.84,154.1,169,152.59,172.94,159.53,
37,174.99,178.46,2.1,169.15,168.48,156.21,171.38,155.01,174.82,153.17,
38,178.87,174.03,1.21,171.25,169.03,156.58,172.88,155.34,176.95,146.27,
39,174.65,177.32,4.87,172.78,169.18,155.58,159.87,152.83,179.29,148.44,
40,6.49,158.81,7.99,175.25,170.06,140.36,163.2,140.7,174.1,163.97,
41,1.16,175.99,21.25,176.85,172.27,126.37,166.57,135.88,167.79,174.42,
42,166.03,168.1,16.17,178.9,177.21,87.65,170.01,101.32,162.38,177.33,
43,106.17,168.28,107.07,178.3,179.11,46.84,175,55.81,155.95,179.79,
44,112.09,153.21,126.69,176.84,178.48,36.62,168.97,38.96,154.03,179.96,
45,104.44,137.7,164.61,173.63,177.33,39.26,173.53,36.84,150.42,176.51,
46,179.42,159.69,169.89,172.01,176.47,34.92,159.78,31.63,149.86,174.77,
47,179.18,178.58,178.48,171.76,176.5,34.09,157.18,27.95,149.52,172.56,
48,166.35,174.7,177.07,171.46,177.88,29.99,163.71,24.5,150.25,167.65,
49,64.5,81.5,176.66,173.42,178.62,25.52,175.06,20.18,151.32,161.11,
50,153.6,140.76,141.46,173.17,177.24,22.42,177.02,18.61,150.96,154.13,
51,50.8,165.62,18.62,173.92,173.05,18.65,177.77,13.02,152.14,153.73,
52,115.39,105.49,23.02,168.8,167.07,28.15,166.08,8.63,150.73,149.39,
53,132.09,177.34,17.51,162.11,158.3,45.61,158.64,10.05,150.4,146.34,
54,143.4,169.12,16,155.96,148.73,60.35,141.81,9.84,147.35,142.86,
55,146.82,162.66,14.63,153.02,143.84,51,152.24,12.69,143.01,139.5,
56,145.49,168.35,11.4,150.49,139.45,49.53,159.77,11.43,141.35,136.37,
57,140.11,169.79,5.74,149.56,137.04,44.72,168.67,10.85,140.89,136.79,
58,136.29,179.54,0.08,149.64,137.6,37.05,174.28,9.51,141.32,138.22,
59,135.57,175.24,2.59,149.18,139.45,32.3,175.28,7.89,144.49,146.55,
60,133.01,170.03,3.86,152.17,142.23,37.45,165.56,8.59,151.04,158.33,
61,133.86,175.58,9.02,155.42,143.12,31.34,174.97,10.37,158.08,168.53,
62,134.05,170.65,12.56,158.9,149.84,30.01,179.4,12.16,161.94,169.29,
63,129.18,169.22,16.39,161.37,154.94,30.16,173.86,12.47,162.96,168.14,
64,129.86,171.34,16.89,163.76,157.7,32.31,173.94,13,164.04,163.52,
65,130.25,168.13,18.26,165.52,158.49,34.97,174.62,12.09,166.55,136.5,
66,129.6,166.7,18.91,166.63,155.91,31.34,165.65,10.9,168.22,135.53,
67,133.51,169.77,18.14,169.77,158.54,31.45,170.1,10.35,172.17,164.72,
68,137.24,165.05,17,172.85,161.64,39.78,178.19,9.48,175.13,169.63,
69,136.35,173.91,17.41,176.52,167.17,31.28,179.18,8.47,177.53,173.6,
70,138.26,179.29,17.07,178.8,170.25,22.49,174.75,9.06,178.74,173.93,
71,133.17,176.45,15.5,177.63,175.53,18.44,175.91,10.29,178.2,179.06,
72,137.26,178.89,14.67,177.69,175.51,20.05,154.87,11.11,179.26,178.63,
73,140.57,168.34,15.57,176.56,176.34,47.61,135.97,10.81,179.41,178.76,
74,143.3,166.89,14.97,178.64,175.15,98.71,167.5,12.75,177.11,174.05,
75,143.9,163.96,14.52,179.48,173.07,137.56,167.24,13.32,173.65,167.84,
76,135.77,163.74,15.01,178.43,171.89,151.98,128.31,14,172.18,165.94,
77,134.21,163.35,16.46,178.49,172.55,175.46,148.48,13.38,170.27,159.82,
78,132.53,164.2,16.18,179.35,173.75,175.93,165.75,12.67,168.2,153.64,
79,133.94,165.68,16.75,179.59,175.19,172.58,170.4,12.34,168.02,157.27,
