frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,169.57,175.69,4.64,172.17,172.12,158.08,173.83,10.46,176.66,175.02
2,170.11,175.82,4.83,171.71,171.59,157.74,172.2,10.87,176.65,174.91
3,170.27,175.61,4.78,171.6,171.65,158.96,168.2,11.24,176.6,174.97
4,170.2,175.83,4.73,171.43,171.49,160.11,168.42,11.73,176.61,175.1
5,170.35,175.67,4.8,171.23,171.29,162.0,170.86,12.14,176.69,175.03
6,170.63,174.07,4.86,170.75,170.12,163.51,171.96,12.47,176.6,175.2
7,170.37,174.09,4.94,170.48,168.84,164.15,172.35,12.56,176.82,175.2
8,169.46,175.04,4.66,170.38,166.88,164.01,172.06,12.81,177.06,175.13
9,169.18,175.4,4.42,170.26,164.95,162.73,172.0,13.5,177.36,174.8
10,168.57,175.88,4.04,170.42,164.21,161.83,171.6,13.78,177.65,174.27
11,167.56,174.95,3.94,169.82,163.07,162.86,172.02,12.91,178.82,172.81
12,168.13,175.52,4.27,169.14,161.09,161.73,171.47,12.19,179.91,172.0
13,167.17,177.93,4.45,167.7,158.65,157.9,174.58,11.43,177.86,170.09
14,163.69,178.88,3.02,168.11,158.33,151.85,176.47,10.09,177.0,168.96
15,161.89,178.74,1.78,166.9,155.54,149.77,179.39,8.24,175.64,168.07
16,161.18,179.71,0.39,163.54,149.05,146.21,174.53,6.16,174.27,167.29
17,157.4,175.85,4.06,161.82,145.55,139.49,173.58,4.93,173.43,167.02
18,156.71,172.04,4.48,161.88,144.73,130.24,177.3,2.58,173.31,168.18
19,155.94,165.46,4.62,162.81,145.25,112.83,176.08,2.09,174.74,171.89
20,155.33,166.76,3.42,164.82,149.89,89.64,171.08,0.9,176.5,174.87
21,168.55,138.18,1.82,169.81,158.93,86.71,179.04,1.18,176.95,176.22
22,167.88,151.76,0.16,173.3,167.19,82.02,172.0,3.94,176.9,176.57
23,162.92,168.54,1.8,173.77,172.66,78.39,170.41,7.77,175.41,175.2
24,172.0,162.49,2.84,169.64,170.44,65.59,176.01,12.48,174.02,172.94
25,167.37,161.7,1.72,169.38,167.76,58.04,176.83,13.03,171.05,168.76
26,147.86,128.42,4.64,171.03,170.87,51.73,171.15,15.82,169.36,166.02
27,164.56,153.92,3.94,173.06,168.71,51.03,167.75,21.66,167.62,162.1
28,169.16,157.52,1.97,175.58,165.01,50.78,164.86,25.25,166.56,158.53
29,174.4,153.72,0.11,174.15,158.39,53.67,179.75,30.56,163.21,154.77
30,142.03,149.06,3.58,174.04,152.19,53.15,177.42,41.5,160.27,151.79
31,165.76,167.53,6.66,174.15,142.17,55.61,173.61,50.64,157.9,149.11
32,170.38,171.19,5.45,175.19,140.9,58.04,168.21,58.91,156.71,148.14
33,167.79,171.45,12.65,178.6,142.44,62.72,165.89,68.98,158.71,153.71
34,131.26,159.14,11.09,179.19,143.38,63.13,168.01,68.82,163.12,163.01
35,95.36,141.6,13.61,175.72,149.43,63.61,163.04,69.63,166.77,170.66
36,115.38,155.29,13.87,177.16,151.16,60.97,163.76,68.56,167.97,177.44
37,98.21,170.73,18.89,177.38,153.77,59.66,161.02,69.77,166.54,178.5
38,70.0,103.72,21.82,173.4,159.36,55.09,163.26,65.22,166.19,178.58
39,58.04,127.22,19.46,176.08,157.41,55.76,162.85,67.2,164.97,177.2
40,36.86,95.85,5.49,176.39,159.47,62.63,162.82,77.82,164.1,174.77
41,19.11,102.39,23.53,177.78,155.57,68.9,163.89,86.66,164.14,177.03
42,2.81,175.48,18.29,179.54,152.16,79.93,165.61,100.12,166.72,178.04
43,18.93,176.9,29.97,178.7,155.17,79.12,168.04,102.66,172.09,179.52
44,101.04,143.24,49.16,172.58,163.14,87.91,171.42,115.44,175.39,176.82
45,55.31,141.02,49.45,173.38,163.2,92.83,166.39,119.23,179.87,166.11
46,100.51,139.63,109.02,170.7,165.21,102.63,163.9,132.02,178.66,162.31
47,167.69,141.08,154.81,169.03,164.64,101.74,167.99,123.61,173.53,164.43
48,137.72,172.57,118.2,54.13,36.52,98.09,161.69,110.29,170.73,165.22
49,6.15,169.92,17.74,175.09,159.39,71.39,176.81,92.27,167.62,167.78
50,45.46,174.11,5.88,165.47,163.12,37.67,179.21,29.04,166.64,164.45
51,44.55,118.01,24.84,164.99,162.21,21.29,171.1,32.81,171.64,156.96
52,34.83,124.95,29.59,169.11,162.3,42.0,164.34,50.65,174.99,147.3
