frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,163.76,164.41,7.3,125.58,141.45,68.06,169.73,22.57,172.46,171.1
2,162.68,176.0,5.98,128.55,139.97,68.68,177.59,18.56,169.47,173.13
3,165.96,179.21,7.82,134.1,139.03,57.04,176.42,15.09,165.76,174.13
4,164.47,179.45,4.07,143.79,143.43,43.71,178.5,14.59,162.42,176.44
5,168.81,167.81,1.32,152.24,148.3,41.57,176.14,12.41,160.97,177.66
6,166.16,171.44,5.07,154.9,149.35,40.85,173.36,10.85,163.66,176.69
7,169.63,176.04,7.49,158.35,150.21,38.53,179.41,13.0,165.82,179.19
8,174.2,177.06,9.16,158.69,148.44,41.63,176.78,10.76,167.46,174.41
9,171.16,179.79,8.28,157.38,146.98,43.24,177.27,11.19,169.81,175.67
10,170.03,167.74,8.64,152.6,137.99,49.18,178.51,10.09,170.78,171.64
11,166.07,167.54,10.47,147.41,136.12,38.69,176.18,8.73,170.95,175.31
12,163.9,171.48,10.48,147.14,136.11,42.51,171.97,8.5,171.19,177.42
13,162.51,173.94,22.16,131.78,131.88,35.76,170.81,14.27,169.66,175.95
14,161.27,169.94,27.99,123.03,131.84,12.56,165.64,35.62,169.16,171.68
15,159.89,164.73,28.03,121.17,130.09,6.5,169.91,40.24,169.6,170.59
16,158.36,167.13,38.85,122.43,151.08,16.04,172.94,60.29,163.86,169.24
17,147.58,165.57,30.03,159.22,173.69,159.08,178.75,49.9,121.85,157.5
18,36.02,74.92,81.9,159.52,171.88,163.99,178.21,51.19,120.02,161.36
19,52.82,158.4,78.54,153.83,175.14,162.73,176.38,65.45,123.53,163.56
20,113.98,161.03,89.18,132.88,171.65,72.66,164.76,59.34,174.74,128.36
21,139.11,145.73,173.72,164.56,166.91,164.44,153.4,89.34,143.1,163.57
22,146.11,128.42,102.71,119.84,152.02,111.63,173.05,46.91,175.52,152.65
23,148.54,119.57,100.03,110.54,142.55,113.5,168.61,55.62,172.68,150.56
24,138.82,120.21,95.11,105.92,136.98,132.59,162.93,55.62,177.73,140.54
25,133.09,162.14,65.93,107.48,136.62,160.13,174.82,41.03,172.43,132.8
26,131.63,172.03,63.36,106.89,136.57,161.41,168.7,38.07,171.22,131.9
27,139.42,169.35,56.22,108.47,138.81,176.05,160.31,34.7,165.96,127.25
28,158.91,172.94,36.96,118.5,146.22,156.87,170.12,23.07,164.53,131.41
29,158.72,175.78,34.26,121.88,149.74,154.89,168.53,21.63,165.47,135.08
30,165.8,176.36,28.74,127.26,154.58,148.19,170.4,21.55,162.51,133.75
31,164.8,79.81,4.08,140.35,160.99,133.6,174.15,21.31,165.28,142.14
32,163.76,5.62,1.02,143.92,164.04,133.87,171.18,22.04,166.48,141.58
33,160.3,175.45,6.66,147.15,164.88,132.33,178.11,20.96,167.92,143.93
34,147.12,176.53,10.55,151.29,167.94,122.31,166.52,21.55,170.68,145.34
35,151.47,176.36,5.94,153.35,168.29,122.13,165.13,20.41,171.49,146.85
36,172.16,175.57,14.49,156.24,170.22,116.06,166.85,20.77,172.31,145.24
37,148.74,136.37,15.6,160.49,171.52,117.2,168.64,18.51,173.28,149.77
38,152.29,171.97,20.05,162.91,171.48,117.05,165.59,17.32,175.35,152.11
39,142.9,164.76,21.25,164.76,171.89,118.19,167.01,16.88,177.62,155.91
40,137.56,167.64,23.15,168.77,173.33,122.08,171.73,16.05,179.36,156.79
41,142.33,179.91,24.61,169.44,174.58,123.23,176.6,15.52,179.05,157.19
42,135.76,173.08,21.4,177.89,173.7,122.44,172.49,13.52,177.56,168.26
43,143.87,178.98,22.56,175.95,163.15,119.49,165.23,11.93,173.29,173.87
44,147.55,176.97,20.85,175.91,164.49,120.06,166.02,10.63,170.45,176.07
45,156.04,178.86,17.72,177.79,163.94,118.91,160.93,6.62,167.74,177.02
46,170.18,165.94,15.42,173.52,177.59,105.72,148.13,4.26,173.02,152.29
47,173.22,168.2,12.33,176.86,157.26,91.86,135.18,3.49,173.98,173.45
48,170.45,168.97,6.51,176.99,158.75,81.78,134.77,3.41,173.13,177.24
49,164.21,175.18,3.12,175.88,157.53,75.15,133.7,2.84,174.51,176.76
50,160.95,128.64,0.88,173.37,172.57,69.52,136.19,1.26,179.39,165.54
51,159.13,129.26,1.45,174.92,174.24,75.1,145.64,0.66,179.67,168.31
52,166.53,176.19,1.5,175.74,169.74,81.32,152.58,1.27,179.66,169.87
53,161.77,177.72,1.72,178.03,168.44,92.96,159.49,3.45,179.5,170.78
54,154.53,178.95,2.86,179.04,167.2,99.55,165.32,2.93,179.72,169.53
55,138.98,168.57,5.8,179.97,168.89,101.7,158.36,0.67,178.83,167.58
56,141.01,174.45,8.97,178.05,166.24,113.5,152.82,1.33,178.78,169.17
57,126.67,167.35,12.58,177.28,167.06,137.13,171.04,1.44,178.09,172.16
58,118.45,170.77,14.65,177.36,164.4,146.47,175.5,3.0,178.99,173.33
59,105.68,166.7,14.94,175.66,163.02,157.08,178.95,3.49,178.86,174.14
60,100.46,178.4,15.13,175.94,163.79,164.09,172.33,5.05,178.68,176.18
61,94.87,177.38,14.05,175.85,166.73,174.29,175.84,6.36,177.7,179.14
62,90.26,171.62,14.02,177.03,169.58,176.72,172.54,8.92,178.58,178.12
63,93.64,175.72,13.37,175.93,173.88,179.49,163.95,11.0,179.14,177.9
64,92.19,175.41,12.55,176.96,174.29,176.81,171.7,12.88,176.94,179.87
