frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,104.71,142.4,11.98,171.28,160.16,50.58,171.65,11.98,165.34,156.41,1
2,114.58,150.09,10.3,172.78,159.69,48.77,178.38,12.34,166.19,157.98,
3,123.34,177.76,7.43,171.83,158.33,44.76,174.54,12.86,166.81,159.55,
4,123.67,159.5,7.48,171.49,157.58,43.26,176.63,15.59,167.42,162.17,
5,149.22,168.7,3.56,171.49,157.5,41.19,179.28,19.18,167.67,164.14,
6,155.28,177.18,4.93,172.07,159.33,48.9,178.1,28.92,168.33,165.8,
7,169.81,176.64,2.8,173.63,162.89,58.98,176.06,44.25,167.79,164.19,
8,167.67,178.33,2.54,172.98,165.55,60.16,176.22,51.27,166.79,160.82,
9,174.47,177.43,1.94,173,168.8,63.59,174.46,57.88,166.07,157.96,
10,174.89,174.2,2.55,173.87,170.7,67.41,173.99,65.15,165.03,156.26,
11,171.09,176.36,1.28,175.37,170,74.8,170.05,73.56,166.4,156.94,
12,171.72,151.55,5.71,177.68,170.03,86.77,171.1,85.45,168.67,158.63,
13,147.2,156.27,0.27,179.54,171.01,96.88,174.45,96.1,167.71,158.63,
14,121.44,170.31,5.08,176.76,169.12,108.8,173.76,109.13,166.55,158.36,
15,72.62,161.87,7.76,172.93,169.83,108.49,172.82,110.59,164.95,157.62,
16,69.73,162.11,18.47,168.05,173.42,113.3,172.24,116,164.57,157.95,
17,70.63,165.73,19.06,164.02,176.03,123.34,176.49,123.83,164.66,157.9,
18,153.63,130.47,26.25,161.95,176.15,127.12,177.08,125.78,165.5,158.64,
19,6.76,16.44,29.3,157.79,178.33,132.87,177.29,130.93,166.58,160.22,
20,16.48,66.42,28.88,156.94,178.29,142.69,179.19,138.51,168.07,162.94,
21,2.2,32.97,27.39,155.37,178.93,151.26,179.3,143.89,167.62,164.7,
22,4.68,160.7,28.38,157.31,177.18,154.95,177.09,147.98,166.58,165.79,
23,16.14,67.55,27.74,159.78,174.93,158.14,179,149.76,166.03,167.79,
24,20.15,34.4,25.47,160.57,174.51,157.05,178.37,146.3,165.78,169.42,
25,14.71,82.63,25.99,163.19,170.88,158.6,175.04,148.75,163.87,171.32,
26,6.21,148.95,44.32,165.2,170.87,163.79,175.43,152.03,162.41,171.23,
27,21.6,154.74,55.35,169,168.15,163.42,175.85,153.92,159.79,167.45,
28,38.77,163.8,61.25,172.56,163.77,165.64,169.8,156.84,158.49,160.67,
29,53.76,167.87,73.89,173.64,161.35,163.2,169.92,154.12,158.14,150.71,
30,60.49,171.31,80.45,171.48,161.65,162.17,171.94,153.4,160.56,145.52,
31,66.37,174.51,82.86,168.66,164.77,163.06,174.12,153.42,167.14,147.31,
32,93.6,172.03,110.1,166.04,167.67,163.52,174.92,149.67,173.66,151.12,
33,98.97,178.04,104.8,164.48,171.83,158.51,177.14,142.27,179.51,159,
34,90.37,166.77,86.67,162.73,174.79,156.33,173.35,137.2,177.2,163.15,
35,175.09,137.04,19.7,163.17,173.73,149.95,176.34,129.65,175.42,165.49,
36,178.42,75.66,15.16,164.43,172.27,143.57,177.77,126.71,174.63,166.91,
37,156.24,168.15,128.47,165.09,172.21,131.63,179.59,113.97,175.34,164.27,
38,151.35,173.85,132.01,165.6,173.36,112.03,178.81,96.99,178.82,160.01,
39,161.52,168.45,140.38,166.57,173.08,116.31,179.4,101.33,179.64,157.84,
40,140.35,179.25,121.77,168.79,170.75,107.6,172.4,96.67,175.28,153.99,
41,149.07,160.35,127.94,170.78,166.48,102.93,170.97,93.19,173.81,154.4,
42,151.34,179.09,132.34,171.82,164.27,109.89,174.1,99.96,175.33,158.02,
43,138.26,174.88,117.46,173.96,161.83,92.87,171.99,84.43,176.18,159.82,
44,171.93,164.6,68.17,173.67,162.54,73.92,174.42,62.56,177.52,160.17,
45,166.16,165.94,34.74,173.36,164.97,63.28,176.84,48.46,178.39,159.38,
46,178.38,163.12,25.82,173.04,168.81,56.38,175.73,41.46,177.08,157.14,
