frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,138.11,177.75,4.24,176.27,168.8,79.52,142.19,1.99,176.52,172.25,1
2,139.03,174.94,4.85,176.41,169.4,77.92,150.25,1.74,175.83,172.95,
3,139.9,171.34,5.04,176.39,170.06,76.99,155.22,1.78,175.6,173.28,
4,140.52,168.3,5.09,176.34,170.52,77.26,155.77,1.67,175.42,173.31,
5,140.21,166.72,5.15,176.39,170.69,76.42,154.22,1.79,175.3,173.17,
6,141.27,162.57,5.16,176.46,170.79,75.68,153.25,1.76,175.23,173.16,
7,140.81,160.56,5.04,176.68,170.73,75.26,154.48,1.86,175.18,173.22,
8,140.08,155.01,5.51,176.71,170.61,74.33,161.44,1.82,175.13,173.24,
9,138.49,146.45,6.1,176.4,170.17,73.4,173.59,1.62,175.21,173.2,
10,132.18,144.72,7.15,175.31,168.82,70.29,177.52,1.04,174.67,172.61,
11,121.82,141.74,8.61,173.43,166.7,66.79,177.36,0.34,173.66,171.31,
12,108.14,138.93,10.42,171.41,164.1,60.97,171.45,2.12,171.9,168.56,
13,101.94,157.11,11.65,169.56,162.26,56.42,175.92,5.55,169.01,163.85,
14,99.66,167.7,13.72,168.5,160.8,57.06,174.73,12.68,166.6,160.23,
15,94.6,164.33,14.81,168.06,159.23,52.19,174.17,16.17,164.87,157.81,
16,77.83,173.41,17.05,167.17,156.23,48.69,178.1,18,164.13,156.78,
17,78.6,161.36,16.49,166.26,154.4,48.97,176.4,21.45,163.47,156.24,
18,121.18,166.85,7.43,166.35,153.53,47.19,177.86,25.45,163.44,157,
19,92.77,146.44,10.49,166.68,154.07,47.77,171.17,31.94,163.91,158.21,
20,120.65,162.63,11.68,167.58,155.56,51.52,165.41,38.71,166.3,163.48,
21,117.95,175.49,15.43,169.6,159.64,62.88,171.36,52.11,169.27,168.62,
22,107.4,158.43,19.38,171.84,164.12,62.16,178.02,53.39,171.96,171.87,
23,115.94,115.17,17.75,171.69,165.49,63.68,175.75,58.93,172.18,169.35,
24,140,154.21,13.51,172.43,167.53,59.9,172.99,57.59,171.92,168.13,
25,137.93,157.27,2.67,172.7,168.99,63.92,173.34,63.23,172.97,167.63,
26,144.36,157.17,5.88,173.69,169.38,67.63,174.08,67.75,173.45,166.89,
27,144.53,177.99,1.18,172.46,167.69,67.29,175.01,68.92,170.93,164.22,
28,141.62,164.77,4.55,172.65,166,74.79,174.17,78.58,168.97,161.69,
29,144.97,162.46,10.93,174.15,163.66,83.97,173.11,88.89,168.85,161.15,
30,135.82,154.63,8.97,176.81,163.9,84.62,174.83,91,168.33,160.98,
31,126.72,148.41,7,179.38,167.33,85.22,174.59,92.01,168.49,161.51,
32,118.77,152.9,3.55,173.81,172.01,90.02,176.1,95.06,169.07,161.71,
33,107.61,151.06,4.86,170.76,172.14,98.79,174,102.89,170.02,162.49,
34,85.65,113.6,11.91,167.51,175.56,104.16,176.47,105.72,170.42,161.78,
35,64.27,119.26,17.34,164.95,178.33,122.35,178.82,121.68,170.6,162.22,
36,56.53,141.3,18.25,164.06,177.37,132.84,179.56,129.71,171,163.15,
37,71.65,122.62,21.11,163.64,176.34,133.46,176.99,129.29,170.99,164.05,
38,29.13,80.54,18.7,162.94,176.46,140.65,176.83,134.94,169.76,164.18,
39,49.66,163.33,20.27,163.59,175.85,139.56,175.58,135.34,168.58,165.43,
40,33.78,166.43,26.87,164.7,172.44,147.18,174.05,141.93,166.61,166.91,
41,10.28,136.04,31.7,167.3,168.25,152.99,177.26,145.14,167.07,169.33,
42,3.72,155.64,38.94,169.88,165.78,163.1,176.65,151.8,166.67,171.28,
43,25.91,158.1,54.63,172.7,162.97,161.56,174.45,151.34,166.9,171.28,
