frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,type
1,146.7,178.16,12.89,157.45,150.48,125.13,166.27,1.52,170.4,156.25,2
2,148.22,175.78,11.74,154.91,147.71,116.38,168.73,1.93,170.02,158.37
3,148.73,172.79,10.27,150.7,144.32,107.05,179.77,2.29,167.83,156.33
4,150.93,173.99,8.81,147.16,141.95,96.92,168.16,3.06,165.63,153.95
5,153.0,174.74,8.31,145.93,141.5,94.69,166.34,3.51,164.74,152.46
6,156.51,174.15,7.41,146.32,142.09,98.28,170.16,4.9,165.3,152.81
7,161.45,175.91,7.6,149.03,144.13,93.03,170.34,4.74,166.71,154.83
8,163.96,175.4,8.05,152.42,146.49,100.63,109.22,3.86,169.2,158.19
9,165.67,174.94,8.99,155.95,148.99,104.14,141.45,1.85,171.29,161.36
10,166.21,174.88,9.61,158.29,150.77,116.67,166.46,2.92,173.12,163.94
11,166.96,175.08,9.26,159.47,151.87,108.51,169.92,1.48,172.79,163.87
12,167.13,176.14,9.06,160.04,152.86,97.13,175.44,2.32,170.98,160.1
13,167.53,178.51,9.06,160.7,153.44,95.7,174.82,1.64,170.36,159.7
14,167.94,175.89,8.68,161.35,153.73,91.75,156.96,2.05,168.52,158.56
15,167.51,178.01,7.91,160.53,151.48,92.62,172.92,3.18,169.35,158.01
16,167.29,178.5,7.59,159.64,148.11,96.22,104.75,1.36,170.48,157.91
17,166.92,175.35,6.94,157.74,143.77,92.14,95.52,3.3,171.19,158.72
18,167.19,174.66,4.74,155.95,143.01,91.96,133.74,4.21,171.39,158.74
19,167.52,174.5,2.55,153.64,145.01,86.92,156.72,3.99,170.86,158.23
20,165.89,171.13,0.64,151.14,147.05,142.75,171.33,3.09,170.44,156.33
21,164.3,172.81,0.96,150.62,151.8,168.83,178.94,2.34,171.43,156.13
22,163.56,172.38,2.72,152.78,158.76,168.44,177.27,1.84,173.89,156.32
23,162.7,169.44,5.44,154.53,163.34,172.08,178.64,4.21,177.19,158.59
24,160.42,169.39,6.89,155.47,165.89,162.84,175.57,0.59,178.97,159.72
25,156.46,164.6,10.18,157.45,167.86,160.01,179.39,4.26,177.22,161.16
26,148.21,164.36,13.08,154.34,166.28,127.31,133.31,9.22,177.16,159.45
27,153.49,175.81,27.85,149.17,159.06,116.64,136.21,14.4,176.81,155.82
28,158.66,169.7,41.01,147.09,155.45,142.01,157.49,15.01,175.89,153.84
29,148.58,172.46,53.31,144.74,152.5,146.97,166.44,14.73,178.44,150.17
30,135.2,176.17,63.57,143.42,151.0,146.31,161.81,15.81,179.21,149.8
31,120.48,177.08,69.09,141.24,149.2,137.91,141.32,16.85,178.92,149.49
32,103.78,178.95,77.9,140.48,148.77,133.51,162.06,16.82,178.8,150.36
33,93.78,176.41,78.45,138.55,147.52,127.86,160.32,16.05,177.91,149.85
34,87.42,179.04,77.56,139.47,147.89,130.12,101.56,14.39,177.84,149.02
35,84.3,179.38,74.99,139.78,147.37,123.14,113.36,13.61,177.96,149.27
36,79.92,174.53,71.65,139.86,146.65,99.13,148.57,12.75,178.88,149.77
37,74.85,179.55,62.68,139.95,146.51,123.79,153.36,12.38,179.12,148.81
38,67.44,167.46,53.9,140.7,147.33,119.92,160.41,10.09,179.29,148.16
39,62.57,174.52,42.98,141.23,147.2,114.41,158.04,4.21,179.63,147.08
40,70.21,171.77,34.86,143.23,148.02,121.36,159.9,8.9,178.86,145.25
41,76.51,171.39,25.98,146.71,151.84,143.06,163.72,7.17,176.07,142.93
42,84.61,172.61,16.22,151.17,157.86,143.7,179.48,6.29,177.19,145.08
43,111.47,162.09,8.17,156.93,167.42,152.37,172.98,8.06,177.28,143.6
44,120.35,168.0,1.78,160.17,174.62,153.43,173.58,6.88,177.35,145.05
45,138.72,173.61,3.87,162.95,177.95,153.84,178.42,3.03,176.18,148.86
46,150.89,172.23,5.45,163.69,178.63,164.24,172.99,1.29,175.04,150.13
47,154.86,176.28,7.73,161.04,172.74,166.22,176.4,1.85,175.47,152.81
48,155.98,175.6,11.37,160.27,167.84,166.57,176.91,2.23,173.86,155.23
49,156.99,176.72,13.8,161.37,163.71,165.61,171.19,0.16,174.26,159.9
50,156.65,176.66,15.63,162.64,161.56,135.1,166.25,0.01,173.33,162.63
51,156.13,178.07,16.15,162.54,159.67,129.31,171.82,0.43,172.35,162.87
52,154.65,174.71,16.59,164.45,159.36,128.9,171.67,1.23,172.52,166.75
53,151.06,173.38,17.38,165.96,159.95,134.28,176.09,0.61,173.83,168.91
54,148.29,173.78,17.43,165.53,161.35,135.75,174.7,0.0,173.51,167.47
55,145.65,173.41,17.22,165.24,161.44,125.49,177.24,4.01,174.1,167.41
56,144.57,174.15,16.58,165.48,161.25,127.33,178.62,5.42,175.89,167.47
