frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,161.99,174.08,1.06,169.23,176.19,169.17,165.03,0.3,140.45,157.75,3
2,163.52,177.14,1.52,143.27,157.15,163.92,172.59,0.78,174.15,170.57,
3,162.72,177.96,1.31,140.07,150.21,156.26,173.94,4.55,175.81,170.29,
4,164.66,178.29,0.57,144.07,149.54,160.01,157.11,2.75,177.59,169.51,
5,164.69,177.71,0.12,147.56,148.74,159.34,177.36,3.9,179.31,165.35,
6,165,179.73,0.61,151.6,148.37,139.04,171.8,11.88,176.49,161.11,
7,164.73,178.43,1.08,156.74,152.01,109.79,145.65,17.14,174.03,159.55,
8,163.03,174.2,1.66,160.14,150.22,83.3,171.96,19.65,173.68,162.04,
9,163.93,176.31,3.61,165.46,150.86,105.03,179.6,20.31,173.45,163.94,
10,168.41,179.35,7.35,171.19,156.76,119.71,168.33,17.57,168.87,161.6,
11,167.93,177.63,10.14,173.87,163.37,122.61,159.8,16.55,166.03,163.97,
12,170.34,177.42,14.29,174.18,165.15,120.84,146.05,17.18,160.62,159.84,
13,170.39,171.4,17.69,173.62,166.02,122.92,160.71,20.17,155.12,157.3,
14,174.9,174.45,22.38,173.56,167.54,125.69,164.61,21.71,147.18,154.09,
15,174.57,179.08,24.05,174.98,169.83,130.46,156.98,22.62,143.56,153.79,
16,173.57,179.63,22.8,176.7,170.76,113.37,158.11,20.68,142.98,151.14,
17,172.92,174.51,23.4,176.94,167.87,121.53,157.04,25.61,148.75,154.47,
18,173.97,178.76,22.15,178.49,163.89,123.74,159.52,33.71,156.62,158.62,
19,176.67,178.35,20.63,179.16,160.79,128.4,169.2,34.63,163.37,161.6,
20,178.88,179.39,20.45,176.86,152.59,131.32,177.66,35.56,167.85,164.13,
21,178.45,177.11,18.99,175.8,147.13,137.78,173.55,31.61,169.65,164.63,
22,179.83,174.26,19.17,174.19,141.43,137.47,175.85,31.43,170.32,162.28,
23,178.08,171.77,18.93,169.72,142.86,114.82,168.28,34.3,175.85,165.75,
24,177.46,172.71,19.45,162.55,136.9,120.35,40.99,33,178.6,167.97,
25,175.69,170.07,21.91,150.92,129.59,119.42,155.76,34.27,179.9,170.5,
26,179.36,171.17,23.91,140.17,126.41,118.33,165.57,33.65,176.55,173.38,
27,178.2,174.12,24.68,132.07,125.1,106.45,88.05,38.71,173.89,175.34,
28,179.59,178,27.19,127.18,128.14,115.25,155.42,38.71,173.01,174.39,
29,179.9,174.75,30.92,126.5,138.17,128.28,173.1,54.84,170.86,177.01,
30,179.81,176.08,33.05,128.04,146.8,156.53,127.09,57.77,167.59,177.9,
31,178.97,178.83,34.72,131.53,161.13,168.46,145.18,56.2,163.78,179.75,
32,169.84,178,42.74,136.68,169.16,170.95,166.68,57.67,160.33,179.96,
33,167.57,176.15,48.29,134.02,162.93,156.32,152.44,62.97,158.61,179.48,
34,168.43,174.87,54.79,132.62,157.28,141.01,154.5,74.79,155.29,179,
35,173.45,177.39,64.58,124.3,145.63,133.59,162.7,79.98,156.29,173.65,
36,175.14,166.57,74.34,111.83,127.6,148.94,158.46,72.47,158.25,167.68,
37,173.19,176.21,84.89,104.24,117.69,171.14,147.44,58.27,160.19,164.83,
38,172.09,165.42,92.99,103.69,114.8,172.36,157.51,49.6,162.73,162.5,
39,167.22,164.61,94.63,105.63,113.85,162.16,163.19,47.94,164.65,162.64,
40,177.84,161.96,97.79,108.43,117.89,160.68,164.58,41.47,168.49,161.71,
41,171.82,161.27,98.94,113.14,122.96,154.23,174.34,40.53,172.97,160.67,
42,174.73,162.47,86.69,118.3,127.94,149.05,178.57,38.05,176.54,161.07,
43,176.36,158.86,74.68,121.36,130.49,152.15,179.72,31.15,179.12,161.43,
44,170.41,161.97,65.13,126.39,135.83,139.79,172.12,33.13,178.99,162.08,
45,175.81,174.28,50.85,132.31,140.91,135.97,169.42,29.76,178.82,162.31,
46,167.37,179.3,43.09,135.84,143.77,136.56,170.7,27.48,178.95,162.93,
47,175.29,178.26,30.48,139.15,146.92,136.57,167.32,26.92,179.46,164.36,
48,174.97,177.36,19.32,140.8,149.35,135.64,169.52,24.68,179.78,165.26,
49,170.68,176.79,11.25,143.78,151.48,121.22,164.9,23.41,179.48,167.76,
50,170.29,177.11,7.56,147.3,152.75,127.22,166.88,22.46,179.43,166.95,
51,169.47,175.54,4.23,152.46,160.11,129.83,177.68,19.52,179.41,165.73,
52,169.16,178.63,3.23,155.41,170.36,124.14,138.18,16.58,178.44,163.39,
53,167.52,177.74,3.69,153.84,172.63,124.04,120.71,13.64,174.5,160.71,
54,168.42,177.66,3.97,153.15,169.08,117.86,166.43,17.4,171.84,157.89,
55,165.4,178.75,2.95,153.25,162.81,96.24,174.38,18.57,170.29,155.93,
56,164.85,178.03,3.62,152.58,154.36,99.68,166.74,19.48,168.77,154.73,
57,166.68,178.55,5.14,154.58,150.15,98.29,132.96,20.02,169.04,157.77,
58,165.17,178.45,5.64,159.82,151.49,107.19,143.91,19.89,170.71,161.7,
59,164.44,178.21,6,165.26,155.68,111.02,156.07,20.03,173.08,167.38,
60,164.95,177.97,7.75,167,156.4,112.34,145.68,19.37,173.25,170.57,
61,163.42,176.89,8,170.03,156.61,120.29,165.39,19.06,171.4,167.06,
62,163.36,173.4,8.55,172.73,161.08,126.21,166.67,18.32,171.04,166.12,
63,160.92,174.41,8.66,173.47,163.9,153.62,166.51,16,171.12,164.19,
