frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,156.46,172.08,4.71,153.11,159.04,136.03,110.11,2.98,169.3,162.37
2,156.66,177.34,2.27,144.84,154.15,153.55,165.24,4.58,173.31,161.82
3,153.56,177.4,1.47,138.15,148.22,148.01,172.42,5.52,174.59,167.85
4,151.96,175.3,1.37,136.07,142.4,145.74,179.98,4.98,176.79,167.41
5,152.2,175.23,0.76,137.48,139.91,147.79,176.03,6.36,178.86,165.64
6,154.75,177.99,0.21,142.76,141.26,153.35,176.23,8.25,179.7,164.87
7,156.21,174.66,0.37,150.89,143.49,152.91,178.62,14.36,179.97,163.66
8,159.24,174.84,0.15,159.04,147.28,145.3,179.39,16.98,175.6,155.8
9,161.72,172.62,1.84,163.48,149.0,137.18,174.59,18.75,172.58,153.85
10,163.93,174.21,4.64,168.69,151.22,129.68,178.69,20.96,171.85,155.6
11,163.73,177.37,6.92,171.82,155.31,122.35,169.75,21.66,169.32,157.7
12,165.64,179.14,9.34,174.93,160.1,126.77,173.55,24.26,168.46,163.7
13,167.26,178.88,13.77,176.19,164.23,125.59,165.34,23.71,161.37,158.19
14,167.86,175.28,17.16,174.72,164.64,115.68,157.71,23.17,154.04,154.26
15,174.97,172.32,23.96,174.6,165.42,87.77,114.87,22.05,150.81,155.09
16,173.08,177.83,24.69,177.77,168.79,102.89,46.61,19.1,149.51,156.56
17,174.43,179.9,25.33,179.97,169.82,122.56,164.15,22.74,150.82,154.5
18,173.97,179.74,23.71,177.57,170.29,113.68,155.97,25.65,154.42,155.27
19,174.21,177.98,23.32,178.61,159.3,115.8,169.97,30.14,157.18,155.7
20,174.59,178.59,22.24,176.99,151.99,121.73,162.87,33.02,163.27,158.44
21,175.15,174.89,21.88,174.87,143.45,122.97,160.83,31.55,164.65,157.71
22,178.2,175.34,22.36,171.97,133.57,121.35,166.37,34.32,168.47,161.81
23,178.29,178.05,22.3,164.51,137.94,126.5,161.92,32.76,170.12,159.03
24,177.29,177.51,23.69,159.62,131.78,124.2,140.57,25.37,173.49,162.88
25,179.37,175.95,27.57,145.56,119.51,105.48,53.51,31.84,176.7,166.28
26,176.51,171.37,32.29,137.31,122.71,90.51,137.29,43.88,178.7,168.82
27,177.56,179.46,37.64,130.06,127.71,70.15,162.97,43.88,177.68,169.78
28,172.37,177.08,43.99,126.97,136.21,67.27,52.25,55.64,178.35,170.03
29,169.37,172.87,49.09,131.24,151.65,125.86,58.25,62.44,178.02,170.27
30,174.56,164.97,53.13,136.22,166.77,0.01,137.34,60.87,177.62,169.16
31,166.75,168.22,54.31,135.63,163.25,5.81,150.82,71.55,173.35,171.57
32,165.89,175.53,61.31,133.71,156.03,17.49,85.86,80.42,169.97,172.89
33,165.78,162.61,70.68,125.01,141.33,20.04,20.21,75.23,168.3,171.54
34,169.93,179.15,75.94,123.7,137.1,176.8,154.45,73.38,168.55,166.95
35,168.67,171.99,78.27,118.53,129.54,178.28,152.11,65.91,170.85,164.09
36,170.84,177.74,77.84,118.65,127.13,166.05,140.14,59.77,173.54,163.05
37,171.6,169.11,74.63,119.14,127.15,169.68,142.55,54.83,174.72,162.92
38,175.41,174.13,72.95,122.74,131.65,134.87,177.54,57.69,175.09,162.15
39,170.67,173.7,70.62,121.18,128.08,136.36,178.4,50.34,177.26,161.51
40,171.5,168.2,57.23,127.75,133.86,134.88,176.52,44.53,179.18,158.26
41,176.34,172.59,42.17,132.46,138.31,136.41,174.17,37.94,178.56,158.0
42,178.01,176.04,29.72,139.07,144.82,131.14,176.22,32.62,177.45,159.22
43,173.49,176.78,20.08,144.17,150.34,120.55,166.36,30.13,178.12,159.36
44,169.42,176.33,12.6,150.85,158.32,129.59,171.6,23.6,179.39,159.87
45,166.06,176.81,6.2,156.22,165.84,139.07,173.06,13.58,176.52,159.11
46,168.04,178.33,4.7,158.13,171.19,136.61,167.84,16.39,173.07,157.92
47,165.99,174.56,3.29,156.43,170.71,127.73,164.43,18.24,170.97,155.14
48,164.63,176.01,2.16,155.54,167.5,109.05,167.73,19.01,170.72,155.84
49,165.35,174.98,2.47,154.42,160.4,95.84,122.46,20.03,170.93,156.81
50,162.85,174.58,1.99,153.31,153.78,93.05,103.68,19.78,170.02,157.28
51,162.39,173.7,2.56,155.18,150.44,110.04,155.92,20.08,170.48,161.22
52,163.14,175.65,3.19,156.26,147.17,116.48,148.8,20.06,171.94,166.89
53,165.95,179.16,4.69,161.61,150.99,120.04,162.01,21.52,173.43,169.37
54,166.71,179.13,5.79,165.98,155.45,116.66,161.47,21.51,172.66,170.01
55,168.05,179.6,6.81,168.89,155.69,116.32,167.33,20.67,172.1,168.96
56,167.13,178.6,7.75,172.05,162.94,128.63,172.28,20.65,172.03,169.49
57,164.32,174.32,7.06,173.6,165.74,132.29,162.29,16.39,173.26,167.38
58,166.37,174.73,7.27,173.91,166.28,127.17,156.69,14.66,173.22,161.68
59,169.52,176.93,7.19,170.03,161.96,138.58,146.61,11.07,172.84,157.76
60,169.26,178.13,5.54,169.37,162.51,145.38,140.78,8.94,174.13,155.46
61,169.4,176.08,3.6,166.44,161.57,157.11,171.41,6.39,174.27,150.55
62,169.42,177.67,3.09,164.4,163.23,157.46,164.43,6.84,175.79,149.83
63,167.03,179.0,0.93,162.12,163.56,155.91,170.54,7.43,178.7,149.57
