frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,170.43,173.34,21.06,174.55,177.27,165.42,152.73,19.95,172.13,176.85
2,170.69,173.29,21.14,174.43,177.1,165.83,150.92,19.85,172.08,177.24
3,171.13,173.76,22.05,174.64,177.89,163.31,152.39,19.36,171.57,177.46
4,171.86,174.63,23.43,174.66,178.12,160.0,152.74,18.9,171.26,177.51
5,172.76,173.58,24.33,174.96,178.19,157.51,151.16,19.29,171.0,177.72
6,172.5,173.17,24.45,175.45,178.42,155.99,144.05,19.59,170.42,177.42
7,172.14,173.35,24.55,175.59,178.14,152.39,144.18,19.84,169.87,177.06
8,171.65,173.34,24.46,175.8,177.97,150.25,141.05,20.08,169.38,176.89
9,171.85,173.0,24.59,175.98,178.06,141.47,149.34,20.58,169.2,176.85
10,172.09,174.07,24.63,176.21,178.27,133.8,160.96,21.35,168.84,177.01
11,172.81,173.86,24.8,176.67,178.33,136.65,157.23,23.28,168.18,176.44
12,173.4,174.74,25.1,177.08,178.45,137.97,152.19,23.94,167.57,176.09
13,174.7,176.48,25.47,177.22,177.83,139.45,149.64,25.22,167.02,176.08
14,173.57,179.65,24.64,177.33,176.77,138.73,154.1,26.26,166.72,176.31
15,173.58,179.67,23.98,175.92,173.36,134.91,150.62,25.98,166.62,176.33
16,175.14,178.25,24.48,174.27,168.64,135.81,140.88,25.53,166.18,176.1
17,176.3,177.87,25.09,172.58,166.13,141.38,128.19,25.45,165.91,175.38
18,175.31,177.27,25.51,170.0,164.23,138.53,130.56,25.78,165.83,174.42
19,175.49,174.68,27.53,167.83,165.76,139.19,128.42,26.5,165.82,173.98
20,175.02,178.41,30.78,164.57,166.29,141.02,122.21,26.65,166.46,173.51
21,176.62,178.86,33.67,162.49,169.61,127.27,126.49,26.68,167.33,173.25
22,175.62,178.45,35.45,161.73,173.3,127.49,126.74,26.33,167.98,172.88
23,176.38,178.57,37.7,160.62,176.66,116.42,139.79,27.22,167.66,171.77
