frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,175.87,169.06,26.22,177.3,179.92,139.64,151.01,20.03,170.91,179.6
2,175.42,170.53,25.89,177.19,179.75,139.31,149.03,19.94,170.91,179.46
3,174.88,171.12,25.51,177.26,179.89,136.52,148.74,19.76,170.83,179.24
4,174.47,171.95,25.18,177.39,179.64,131.64,148.2,19.63,170.7,179.13
5,174.17,173.76,24.94,177.53,179.56,130.2,144.74,19.56,170.58,179.03
6,173.81,176.39,24.56,177.62,179.31,130.31,141.85,20.22,170.43,178.96
7,173.71,177.75,23.97,178.05,179.2,133.33,138.46,21.16,169.89,178.73
8,175.08,177.91,23.5,178.32,178.16,135.64,134.95,22.06,169.06,178.42
9,175.18,177.78,22.93,177.27,173.66,138.36,130.59,23.27,168.26,177.57
10,175.13,177.45,22.6,175.39,168.48,141.67,124.34,24.07,168.21,177.21
11,175.29,177.89,23.31,173.59,163.99,144.57,116.69,25.11,167.98,177.15
12,174.06,179.11,23.97,171.17,160.95,144.15,112.86,25.36,167.71,176.63
13,174.97,179.37,26.26,169.08,162.35,126.1,128.1,26.03,167.49,176.22
14,176.7,177.17,29.66,166.62,164.65,93.51,161.13,25.25,167.68,176.12
15,175.91,176.67,32.33,163.81,165.84,59.71,168.2,25.03,168.34,176.59
16,175.03,178.79,35.04,161.77,170.02,51.77,162.18,25.04,169.3,176.05
17,173.67,177.81,36.93,160.64,173.17,48.8,169.54,24.94,169.04,175.51
18,173.4,177.3,38.81,160.14,177.0,55.16,179.07,25.18,168.46,175.65
19,174.6,178.87,40.67,161.06,179.27,51.41,174.31,26.63,167.1,175.82
20,175.76,176.15,42.88,161.0,178.74,54.84,176.73,28.08,166.43,176.85
21,178.89,171.5,46.74,160.76,177.54,59.2,174.58,29.3,165.56,177.73
22,173.91,173.89,52.57,160.93,177.78,64.78,178.42,30.27,164.47,178.78
23,162.82,177.39,59.19,159.92,175.48,66.91,179.52,31.56,162.97,179.59
24,142.61,178.53,71.67,159.44,174.08,69.6,179.3,33.95,162.62,179.92
25,136.03,175.9,81.51,158.04,172.47,76.18,179.65,35.08,163.78,179.53
26,151.26,170.04,86.73,157.43,173.1,83.78,175.85,36.29,164.16,179.82
27,171.3,177.1,90.08,156.34,172.83,88.48,174.07,36.42,164.91,179.83
28,178.71,177.05,97.79,154.13,172.51,95.25,170.64,36.36,166.81,179.72
29,172.48,171.61,105.28,152.91,172.8,99.47,171.86,36.83,168.48,178.27
30,166.98,178.94,106.96,153.05,173.75,106.15,174.88,36.75,168.99,177.7
31,170.49,177.22,110.32,152.27,172.91,112.33,179.72,38.29,169.46,177.05
32,172.77,165.36,109.65,151.5,171.93,115.65,178.28,40.76,169.62,176.76
33,177.39,166.09,106.84,152.2,172.44,116.96,178.91,41.51,168.68,176.51
34,171.47,174.28,100.93,152.4,172.96,115.86,179.82,40.01,168.23,177.52
35,177.73,174.55,92.14,152.81,173.26,112.95,179.92,36.67,168.06,178.94
36,178.17,179.26,79.15,153.42,173.49,112.21,174.66,36.43,168.11,179.86
37,176.9,178.41,68.28,153.98,173.54,114.28,176.35,35.01,167.91,178.36
38,178.08,174.97,58.91,154.86,173.62,116.27,176.5,32.77,166.98,177.56
39,178.72,172.86,51.09,156.74,173.93,115.07,169.19,30.72,165.58,175.53
40,179.56,178.06,43.4,157.08,173.18,112.35,168.67,29.72,165.17,174.84
41,178.51,177.39,35.73,158.18,172.84,109.51,174.45,28.53,164.7,175.37
42,177.59,179.04,29.2,159.49,173.56,112.85,176.11,27.43,164.17,175.65
43,179.5,171.86,24.87,160.9,176.03,115.06,176.36,26.51,164.88,174.57
44,177.79,172.48,20.86,161.57,179.14,116.28,175.05,25.15,165.25,175.28
45,175.4,176.76,17.23,161.86,178.25,118.28,169.95,24.09,166.51,175.98
46,174.23,176.09,14.38,162.31,176.89,121.45,168.96,22.95,168.12,176.78
47,172.33,176.07,11.87,162.53,176.75,125.16,178.1,20.83,168.09,178.65
48,168.79,173.74,8.63,162.32,177.68,131.93,172.69,19.62,169.17,179.3
49,169.64,171.67,8.56,161.44,178.63,147.02,152.82,19.32,170.28,179.19
50,170.28,169.77,8.57,161.47,175.34,158.0,138.26,20.16,170.76,178.16
51,172.9,171.11,10.21,161.83,172.65,162.86,142.47,20.59,170.69,179.3
52,173.48,173.75,11.18,162.72,170.56,163.6,149.23,20.6,169.86,179.43
53,172.48,174.48,11.9,163.25,168.08,168.62,147.69,21.26,169.98,178.89
54,172.32,176.45,12.77,163.99,166.54,168.31,146.94,20.35,169.76,178.55
55,171.83,174.36,14.16,164.56,165.82,168.54,151.11,20.8,170.56,178.32
56,171.65,173.31,14.98,165.87,165.4,168.99,150.75,21.83,170.88,178.76
57,171.2,175.07,15.75,167.65,165.56,165.47,148.46,20.96,170.78,178.92
58,172.42,176.63,16.81,170.18,167.78,165.23,145.77,21.17,170.59,178.75
