frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
35,22.12,167.63,31.87,174.65,160.99,136.99,169.51,146.01,179.61,165.06
36,24.23,166.76,31.8,179.12,161.82,136.4,169.85,142.95,179.7,165.03
37,25.99,168.57,33.89,177.28,160.94,136.67,168.85,140.57,179.12,164.58
38,25.89,168.55,37.94,175.87,162.08,140.08,165.63,142.92,178.78,159.49
39,28.64,170.98,38.87,177.17,162.31,148.13,168.7,148.94,178.1,158.14
40,30.19,163.82,44.79,177.03,162.32,144.56,165.49,145.58,178.6,158.43
41,30.32,163.7,43.97,177.57,160.99,139.76,165.19,140.98,179.03,157.36
42,38.8,162.96,48.1,169.84,155.06,134.01,167.35,134.06,178.18,160.75
43,49.45,156.24,58.55,179.5,162.49,129.99,169.01,128.09,174.83,166.39
44,56.49,110.71,45.46,171.82,164.25,118.74,168.94,114.98,171.47,171.56
45,34.28,123.45,4.46,157.84,153.27,106.06,169.34,100.81,172.12,172.28
46,136.1,176.85,127.05,173.0,162.12,90.46,170.96,83.04,173.54,171.73
47,128.51,159.05,113.18,176.58,164.75,90.48,171.8,84.97,173.1,170.54
48,113.43,172.51,105.67,172.74,169.42,89.8,170.4,84.07,173.53,168.88
49,130.1,164.18,106.23,173.26,169.8,87.37,168.49,81.74,173.23,167.48
50,86.18,156.44,52.46,171.43,178.46,91.1,171.5,85.76,173.84,164.55
51,168.84,177.67,11.94,170.16,177.35,92.14,170.88,88.51,173.51,162.77
52,124.64,31.63,30.8,171.38,174.73,87.33,174.01,82.48,173.05,161.56
53,101.53,154.84,56.03,172.29,175.86,79.39,171.44,73.29,173.94,158.95
54,152.09,158.96,36.06,172.7,177.39,67.33,173.69,56.03,175.41,154.01
55,156.2,179.53,28.53,175.01,175.12,60.04,169.93,46.8,177.83,149.09
56,165.47,178.37,23.7,176.92,174.94,57.9,176.89,36.71,178.8,147.87
57,162.39,177.59,18.69,176.93,174.2,53.24,179.86,27.31,178.58,150.24
58,168.8,172.87,15.89,176.21,175.26,49.24,178.67,20.37,178.1,152.38
59,169.44,169.55,13.48,176.25,175.24,43.96,178.75,11.91,178.31,155.44
60,157.27,177.45,12.95,176.21,175.08,39.75,179.97,6.2,177.16,161.2
61,173.57,174.83,11.38,176.1,177.24,34.77,179.24,2.78,175.28,167.19
62,172.77,177.71,11.09,176.06,179.74,34.65,178.23,1.89,173.43,171.86
63,177.03,176.83,12.99,175.49,178.59,30.75,177.75,2.64,171.73,175.08
64,179.94,175.49,14.79,175.13,177.71,29.9,179.99,4.99,172.31,174.66
65,179.56,173.71,14.81,176.17,178.87,32.17,178.2,8.09,173.9,173.28
66,178.71,172.86,15.6,177.14,179.54,37.47,179.33,9.85,174.71,173.02
67,179.16,175.11,15.95,179.71,178.77,44.0,170.47,11.16,175.81,172.66
68,178.55,177.84,15.31,178.34,177.09,54.93,159.84,12.78,176.24,173.17
69,178.41,177.42,13.93,176.1,173.71,62.72,138.13,15.36,176.31,173.96
70,179.96,177.16,14.18,174.33,169.99,73.32,160.76,16.47,175.84,174.89
71,178.54,178.05,11.66,172.9,166.51,73.59,158.47,17.73,176.02,175.71
72,173.33,177.74,5.78,171.52,162.24,75.98,154.89,18.52,174.65,177.8
73,167.85,179.68,2.97,170.33,158.45,76.21,155.61,19.68,174.02,179.21
74,159.9,178.29,2.51,169.63,156.04,77.04,150.36,20.06,173.81,179.94
75,128.99,162.22,4.0,169.03,155.32,76.68,150.85,21.07,173.08,179.06
76,55.44,82.5,5.96,168.8,156.0,74.42,148.87,20.64,172.9,178.78
77,41.67,164.72,9.57,168.93,157.83,73.19,145.78,20.49,172.48,178.03
78,38.57,143.93,10.91,169.41,160.91,71.47,147.79,19.42,172.61,177.25
79,36.37,149.18,10.46,169.73,163.92,66.83,135.97,17.96,172.92,176.97
80,54.81,143.05,9.87,169.66,166.79,59.79,129.26,17.02,173.83,177.62
81,52.29,144.03,9.64,169.85,169.03,53.22,138.86,13.9,173.91,178.0
82,26.88,129.26,13.03,170.44,172.02,50.42,145.38,11.57,174.18,178.32
83,10.18,130.8,19.82,171.58,176.34,49.2,144.29,9.14,174.71,178.86
84,6.52,144.83,19.94,171.88,178.37,46.35,161.04,7.91,175.26,179.0
