frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,162.76,179.57,4.23,148.48,165.26,102.13,168.69,35.71,169.62,177.1
2,166.68,173.3,5.86,147.9,164.5,98.78,164.43,36.43,170.7,175.81
3,167.9,170.78,7.06,146.33,163.23,100.46,165.11,33.86,171.07,174.82
4,166.95,170.93,7.94,141.85,159.37,104.44,166.17,29.42,172.66,172.63
5,168.22,169.06,9.44,139.44,156.66,102.21,167.43,27.85,172.74,171.6
6,169.2,173.47,12.26,136.49,153.11,94.29,169.08,27.26,172.71,171.02
7,171.02,163.26,16.25,132.95,149.44,89.05,163.47,23.6,174.13,169.2
8,176.45,167.41,20.46,132.1,149.08,76.59,167.97,18.0,175.67,168.5
9,176.34,165.5,19.83,132.98,147.6,70.65,165.27,15.45,174.53,169.0
10,169.95,171.13,17.81,133.8,145.78,66.58,153.49,13.44,173.97,168.75
11,163.0,167.1,15.83,133.33,142.81,70.15,174.42,10.46,173.75,168.7
12,159.54,165.59,14.25,136.25,140.73,64.5,177.31,9.09,169.61,171.48
13,149.99,177.14,8.86,140.37,141.91,50.69,160.76,9.08,164.87,176.01
14,149.86,176.62,5.61,147.88,146.4,50.52,176.73,8.85,161.91,178.9
15,158.01,176.15,8.35,152.13,148.05,44.65,164.83,7.56,163.55,178.73
16,161.09,178.1,9.18,156.07,150.36,46.68,177.66,4.34,166.36,177.15
17,160.93,179.98,7.97,156.77,150.18,43.01,178.62,2.26,168.81,178.53
18,172.08,177.66,12.45,156.71,146.32,43.84,178.6,1.64,168.98,177.42
19,176.24,169.23,13.24,153.22,143.73,46.87,178.0,0.22,170.95,177.4
20,171.11,169.07,12.02,147.86,140.81,43.59,179.84,1.73,171.97,177.12
21,160.3,174.56,12.4,144.24,140.73,43.32,175.66,2.06,172.82,179.34
22,159.93,177.83,15.07,142.27,147.4,41.76,169.04,0.97,172.63,176.27
23,159.51,176.33,19.21,139.48,156.22,44.02,179.02,2.95,172.75,173.21
24,159.85,171.23,22.26,133.05,159.05,42.97,177.02,0.91,172.0,169.56
25,160.39,172.68,25.25,131.26,165.59,41.61,179.25,2.6,170.23,168.27
26,163.56,165.47,28.73,132.06,169.25,24.46,173.82,22.25,169.46,166.34
27,162.31,171.9,32.14,133.21,169.52,20.69,165.83,29.66,167.46,164.8
28,165.19,178.08,37.05,128.07,162.86,12.26,174.82,45.83,165.51,164.06
29,167.05,172.9,44.03,123.42,157.54,11.32,179.37,50.3,165.75,160.58
30,169.57,174.26,51.33,117.33,147.93,10.5,175.1,49.91,167.48,158.65
31,160.54,170.57,62.63,108.92,138.13,21.74,172.86,42.76,169.42,156.21
32,144.47,175.65,72.79,102.9,132.7,12.12,169.22,36.51,171.97,154.45
33,122.54,174.3,73.34,98.27,127.11,16.07,149.91,37.19,174.97,153.52
34,112.38,179.03,77.33,95.92,124.39,12.68,151.0,36.71,176.44,154.75
35,105.29,175.81,74.15,97.08,124.74,21.61,154.83,38.44,175.49,154.85
36,104.21,179.51,67.02,97.89,124.35,15.59,163.26,38.78,174.13,155.54
37,109.93,179.49,64.46,102.36,128.73,11.45,158.34,38.4,174.24,155.8
38,99.72,175.98,49.85,113.51,138.29,16.77,167.76,36.84,173.95,158.24
39,124.0,151.91,46.43,121.64,145.98,23.85,176.98,25.1,172.5,162.26
40,141.19,176.74,32.8,125.43,152.23,36.94,178.34,23.58,171.33,166.43
41,152.41,175.8,24.72,141.09,170.41,52.69,174.61,21.19,168.21,171.1
42,160.42,172.44,18.98,147.29,176.26,61.84,171.4,17.66,168.76,171.92
43,165.16,176.54,14.99,148.29,168.91,72.83,177.08,17.21,168.56,174.82
44,169.13,171.76,13.0,146.09,158.12,77.64,166.26,19.74,168.85,173.42
45,169.93,176.26,9.56,145.6,148.78,85.18,172.67,22.87,167.07,173.54
46,167.75,176.54,4.77,146.05,148.31,96.29,171.27,24.87,165.49,172.26
47,163.71,178.63,1.67,146.15,148.03,105.98,161.85,24.55,164.75,171.69
48,166.35,175.24,5.08,145.3,147.97,114.86,166.37,22.94,161.94,173.73
49,179.05,179.26,11.48,144.69,148.29,121.11,168.96,23.41,160.98,175.04
50,175.43,179.14,10.95,143.23,149.95,120.82,162.8,24.63,160.73,175.52
51,177.33,176.7,9.73,143.66,153.74,120.22,161.37,25.67,161.55,175.0
52,179.73,179.97,13.37,145.54,161.64,122.98,164.33,25.47,162.58,175.66
53,175.94,179.21,22.33,148.42,170.52,116.68,163.88,27.64,164.79,174.0
54,169.17,176.93,0.56,148.58,176.01,116.28,162.59,27.0,166.78,172.97
55,171.67,178.16,7.06,147.98,177.29,114.91,166.78,27.61,170.14,173.08
56,174.52,174.4,9.59,150.4,174.63,111.5,162.61,29.18,170.72,173.89
57,159.69,164.72,7.12,151.43,177.96,111.37,165.1,32.56,171.64,175.53
58,145.33,149.71,3.3,152.62,177.64,105.97,163.44,36.9,174.7,173.96
59,144.8,164.12,1.78,154.8,178.34,104.94,160.58,37.6,176.36,174.07
60,169.23,179.16,2.39,156.53,175.43,108.14,163.48,35.04,176.08,176.35
61,166.34,174.66,1.89,155.87,169.94,108.29,161.79,32.65,177.25,178.94
62,168.17,178.27,3.64,156.76,168.74,108.07,159.28,30.62,177.3,179.4
63,170.7,178.63,4.64,157.52,166.27,109.0,157.76,30.79,176.91,178.31
64,169.18,179.08,4.26,157.7,163.22,108.23,160.32,30.4,175.5,176.73
