frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,155.31,175.55,0.84,156.23,155.84,140.0,171.32,11.1,172.62,162.86
2,152.68,172.28,0.33,155.09,154.56,135.77,174.13,11.44,172.02,164.42
3,153.28,173.19,0.1,151.33,150.88,134.32,170.91,10.39,172.81,161.74
4,155.18,177.82,0.89,145.17,144.8,144.9,176.32,9.42,170.53,166.46
5,155.4,179.07,1.77,139.03,139.64,146.12,179.01,8.48,170.51,169.47
6,157.6,177.05,2.52,134.09,135.32,152.56,176.41,10.26,169.41,172.39
7,157.84,176.81,3.2,131.15,132.52,147.01,178.42,11.67,168.71,172.77
8,161.16,177.16,4.16,134.62,136.03,151.34,178.21,12.78,169.68,169.96
9,164.48,178.66,5.76,137.9,139.8,158.86,175.87,15.45,170.39,166.75
10,164.6,178.66,6.24,146.97,149.29,158.62,171.27,21.52,175.2,159.89
11,164.4,178.88,5.9,152.42,154.58,159.56,164.05,24.63,177.76,157.95
12,167.22,168.38,7.33,155.66,157.05,158.86,165.92,28.48,179.36,157.94
13,167.49,169.84,8.07,157.43,158.03,159.81,160.85,30.05,177.36,158.94
14,168.36,167.1,9.27,159.03,157.49,159.06,162.84,32.13,175.89,161.39
15,167.07,173.08,9.53,156.13,152.09,163.79,164.16,30.67,174.46,164.69
16,168.89,176.15,10.96,151.52,144.02,167.85,168.84,29.5,176.09,166.46
17,172.79,178.42,12.7,148.37,141.08,170.98,172.55,29.86,178.46,167.08
18,176.73,179.27,16.24,145.18,141.67,169.01,165.89,30.58,179.47,167.54
19,179.33,168.56,19.64,140.44,143.18,169.02,172.92,31.2,178.77,167.38
20,175.78,178.24,22.95,139.5,149.43,165.85,173.09,32.36,177.59,167.81
21,177.96,175.85,25.5,139.01,155.97,166.04,174.29,31.56,176.39,167.55
22,179.91,179.22,29.09,139.53,164.48,165.85,177.44,31.13,174.3,168.46
23,176.77,175.67,33.08,140.6,172.63,169.26,178.84,28.82,172.53,169.76
24,170.77,174.87,39.45,142.06,174.92,169.89,175.56,27.64,171.07,170.98
25,154.95,178.93,52.41,145.68,171.15,169.16,175.5,29.17,165.74,172.72
26,153.5,177.56,62.35,143.13,170.95,174.01,170.49,25.45,167.01,170.54
27,166.49,173.76,67.66,139.87,163.07,179.25,173.18,22.89,167.14,167.66
28,173.69,164.0,69.21,134.46,151.85,179.93,175.31,20.47,167.83,163.85
29,174.75,178.99,75.52,130.94,146.74,179.71,175.91,18.88,169.83,160.01
30,179.69,158.66,79.57,128.91,143.56,178.51,172.91,17.38,173.47,154.73
31,171.94,164.97,70.18,130.63,142.24,177.48,169.65,16.33,174.84,152.79
32,155.52,171.67,57.49,132.84,142.72,176.07,169.0,15.69,176.33,153.82
33,160.86,154.7,47.04,136.55,146.45,175.16,169.97,15.93,178.53,154.78
34,158.78,173.56,38.6,137.04,147.14,175.1,172.67,16.22,179.72,154.71
35,162.18,171.23,33.32,137.9,147.85,176.69,176.95,16.61,178.89,153.83
36,173.66,177.04,28.2,139.49,148.42,177.14,177.25,16.35,178.68,152.06
37,172.97,177.73,16.46,139.56,148.12,174.12,174.92,17.75,178.74,150.22
38,168.57,177.35,8.55,138.3,147.85,174.64,173.53,17.0,178.73,148.32
39,167.09,173.67,2.17,141.91,150.59,174.57,174.22,16.74,179.9,150.73
40,165.88,178.88,0.48,137.66,148.82,166.65,170.64,19.39,179.73,148.38
41,165.77,175.72,3.38,144.88,159.15,162.32,164.36,19.2,178.04,150.08
42,164.97,175.1,6.09,150.56,169.57,158.6,165.89,18.44,177.65,153.97
43,168.69,177.97,6.65,154.29,178.13,157.96,174.12,17.03,177.67,158.33
44,165.51,176.67,9.23,156.51,178.6,158.26,178.87,15.77,178.96,160.33
45,165.47,179.97,8.67,154.01,173.3,151.6,179.73,16.43,176.3,158.2
46,162.78,175.47,8.46,152.87,165.61,145.65,173.22,17.5,174.49,157.66
47,160.41,172.77,7.04,152.26,159.81,152.92,176.68,13.96,173.37,159.19
48,160.39,174.24,4.49,152.36,155.81,153.05,171.08,12.2,172.02,162.16
49,158.59,174.7,4.45,156.87,159.44,148.89,177.78,15.91,172.8,164.95
50,159.27,178.25,3.12,160.78,160.34,148.22,179.42,16.15,173.53,170.06
51,159.62,178.86,1.67,163.42,160.98,147.85,174.8,16.86,174.91,172.8
52,158.73,177.01,1.91,164.99,161.66,152.44,171.84,15.0,176.85,173.98
53,158.37,177.55,1.46,166.16,165.68,151.1,172.06,14.05,177.75,169.7
