frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
2,173,173.84,15.86,173.33,179.34,78.83,170.78,20.17,166.91,178.55,1
3,173.1,176.73,16,173.54,179.25,53.29,145.78,18.78,166.52,177.9,
4,168.05,179.17,12.36,173.41,179.1,59.31,149.4,17.69,166.99,172.23,
5,164.78,178.24,9.29,172.6,179.57,65.72,156.52,17.35,167.76,167.98,
6,163.8,175.82,8.29,170.21,179.13,72.67,159.61,17.73,170.46,165.16,
7,159.97,177.69,6.49,168.54,179.17,68.62,149.24,17.34,173.37,164.16,
8,154.37,178.84,5.59,165.08,175.6,63.81,156.32,17,176.51,163.47,
9,147.08,177.38,5.12,162.31,168.26,58.04,175.41,16.5,179.99,162.38,
10,135.78,178.06,2.77,160.18,158.97,52.83,179.4,15.26,178.19,162.39,
11,122.98,170.37,0.34,158.51,150.98,50.62,178.39,13.56,177.09,163.94,
12,86.81,131.27,3.77,160.37,147.96,54.33,178.65,12.91,178.08,167.21,
13,102.58,144.68,4.36,160.48,145.41,53.32,169.26,8.95,177.05,167.32,
14,94.93,155.34,4.03,159.21,144.71,52.81,171.3,7.41,175.19,164.85,
15,124.61,174.55,13.27,159.91,143.29,48.1,171.44,5.1,173.54,161.44,
16,97.27,119.28,20.76,158.78,142.86,46.41,164.22,1.11,172.57,160.15,
17,109.27,119.19,22.72,157.09,143.21,43.77,162.58,3.8,170.95,158.4,
18,108.45,146.88,29.86,158.82,145.68,43.01,160.44,8.89,170.1,157.79,
19,121.56,167.21,25.94,155.67,147.79,40.91,157.01,13.22,168.42,155.48,
20,115.74,167.57,25.33,161.12,155.06,41.91,157.85,17.29,167.23,151.46,
21,117.07,163.92,25.49,162.99,155.48,44.53,159.15,20.82,167.51,151.2,
22,118.94,171.67,21.43,161.66,156.04,46.96,168.03,23.02,168.66,152.74,
23,125.91,166.87,19.68,161.03,155.49,45.85,169.8,26.8,169.16,153.84,
24,131.61,173.39,18.66,159.44,152.86,43.47,168.12,27.7,169.46,154.26,
25,140.39,162.48,16.95,160,153.53,41.51,167.37,28.96,169.51,154.81,
26,155.18,169.86,11.52,152.9,142.61,40.47,166.62,33.08,167.96,148.26,
27,165.84,161.59,8.59,152.87,141.13,41.06,175.44,34.06,167.13,139.81,
28,159.75,163.53,12.63,156.98,143,40.88,170.91,37.79,164.47,125.72,
29,38.55,162.98,12.03,161.59,146.61,54.48,170.01,55.03,166.31,103.8,
30,52.63,169.04,17.24,166.04,150.99,77.66,169.87,81.17,168.32,124.79,
31,8.25,145.98,24.76,171.73,156.38,108.88,165.59,114.68,173.1,156.85,
32,9.3,175.75,24.2,179.84,164.55,121,171.83,129.98,176.56,79.08,
33,19.79,171.22,26.52,171.93,175.65,133.09,170.11,143.71,179.65,78.8,
34,173.08,169.2,177.91,168.25,179.62,137.78,172.23,141.49,175.88,102.2,
35,140.94,158.71,125.21,165.58,175.08,128.3,173.45,125.68,174.08,163.14,
36,113.54,163.22,87.46,167.37,175.78,64.06,175.75,58.06,171.87,122.05,
37,34.71,178.63,5.33,168.75,174.75,38.97,170.17,23.63,167.14,135.21,
38,29.15,172.53,6.76,166.83,172.95,33.17,171.73,13.78,165.42,146.34,
39,94.2,145.99,155.5,168.13,170.76,33.74,173.9,15.71,167.36,151.01,
40,120.85,176.11,148.09,169.42,173.73,38.45,172.16,16.96,168.18,157.59,
41,155.73,175.87,153.57,171.37,174.76,36.7,179.37,15.86,168.67,163.96,
42,123.1,175.78,115.62,174.31,176.18,36.77,175.95,15.44,168.94,170.12,
43,152.79,175.38,127.99,177.28,179.92,39.01,176.01,13.74,171.29,171.8,
44,13.44,130.18,36.73,178.5,178.97,37.62,172.35,9.59,171.55,170.98,
45,160.12,154.47,80.22,179.92,178.89,35.81,172.73,8,173.14,169.6,
46,155.31,175.24,66.17,177.92,175.74,33.41,174.78,4.9,172.7,168.68,
47,132.9,175.8,58.8,174.68,168.81,34.24,169.33,1.77,172.19,170.47,
48,140.55,174.27,40.94,172.67,163.46,37.96,164.39,7.1,170.24,170.92,
49,144.19,168.27,30.45,171.13,160.24,47.45,175.93,12.02,171.32,165.8,
50,157.24,154.31,19.29,170.23,158.39,64.75,177.31,18.4,172.97,160.73,
51,168.37,177.29,12.94,168.5,157.49,82.57,153.5,22.7,175.29,156.46,
52,165.81,167.52,10.46,168.15,159.63,96.15,153.2,27.65,176.93,159.76,
53,164.72,171.19,9.4,168.58,162.96,99.98,148.92,28.82,178.96,161.75,
54,164.11,179.69,8.91,170.41,166.81,107.53,153.63,29.5,179.18,164.79,
55,163.18,176.31,9.19,171.08,168.48,116.9,168.74,34.64,178.86,167.43,
56,162.68,174.57,9.96,171.21,169.93,121.89,168.39,33.57,178.36,171.41,
57,162.26,174.24,11.1,171.84,171.63,125.95,168.1,30.11,177.39,174.77,
58,165.17,177.84,12.02,171.75,172.59,129.29,165.49,26.75,176.95,177.38,
59,168.93,178.36,12.33,170.44,171.06,130.4,164.06,25.98,176.76,179.62,
60,172.77,175.56,12,171.56,169.62,132.56,166.47,26.47,176.45,179,
61,174.86,177.52,11.18,173.17,167.61,131.05,165.41,26.27,175.83,179.45,
62,175.83,179.41,12.31,171.98,161.75,129.38,166.42,25.08,176.94,179.09,
63,178.27,179.51,12.68,170.47,155.63,126.51,163.56,24.55,177.4,178.2,
64,177.58,179.96,11.95,169.8,155.25,123.32,161.02,24.54,177.17,177.99,
65,176.05,178.51,11.68,170.92,160.39,121.31,157.97,24.87,176.03,178.62,
66,173.74,178.07,10.75,171.69,164.97,107.81,152.66,23.98,175.18,179.44,
67,173.9,177.64,10.52,172.37,168.56,91.44,151.82,24.9,174.04,179.91,
68,173.79,176.36,10.29,172.61,172.58,81.99,145.35,26.24,173.92,179.12,
69,173.04,176.27,9.82,173.73,177.13,82.26,146.61,26.8,173.23,177.99,
70,173.14,173.58,9.86,174.73,178.53,81.18,150.23,26.99,172.97,177.54,
71,171.2,173.67,9.94,173.85,177.22,75.89,146.56,27.1,173.08,176.85,
72,171.41,174.9,10.34,172.93,177.49,76.84,150.49,27.52,173.12,174.55,
73,172.18,174.83,10.73,172.68,177.26,74.21,148.3,28.76,171.94,170.75,
74,171.58,176.69,11.78,171.85,178.6,73.79,148.26,28.84,170.95,165.97,
75,170.65,179.37,12.64,172.16,178.91,38.31,106.52,26.44,168.87,161.12,
76,171.17,178.65,13.78,171.71,179.44,33.25,139.01,25.08,167.52,157.43,
77,170.52,177.3,13.43,171.7,178.58,41.04,170.92,21.16,166.84,155.3,
78,171.91,179.59,13.62,171.71,178.6,50.1,176.04,19.36,166.97,155.92,
