frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka
1,157.95,167.49,0.75,161.85,169.35,59.29,176.99,15.82,173.98,159.12
2,146.88,168.57,1.65,161.42,176.25,53.93,177.77,10.9,169.52,156.5
3,155.5,171.41,0.49,162.59,179.91,42.1,169.62,5.73,162.94,155.3
4,154.3,179.69,4.19,158.97,170.66,35.82,173.79,3.81,159.08,154.2
5,167.04,159.42,4.14,154.64,160.03,33.07,165.98,1.87,156.89,156.37
6,161.91,156.71,4.46,155.08,153.54,31.56,163.72,5.45,153.17,155.74
7,68.81,106.46,7.96,156.63,155.61,28.4,162.45,7.81,151.99,154.2
8,39.13,126.1,9.23,158.2,149.65,26.61,163.37,10.7,151.56,152.79
9,90.22,72.11,12.63,154.42,137.28,26.47,165.41,11.71,148.58,149.03
10,148.71,166.14,16.96,164.38,142.13,25.41,157.83,9.91,148.64,148.42
11,127.36,146.01,17.23,171.16,145.5,28.38,161.3,9.61,151.15,150.03
12,72.1,151.15,16.28,178.28,152.23,29.2,165.51,10.02,150.12,149.38
13,73.84,171.9,14.46,173.14,154.6,26.85,165.21,9.63,149.42,149.41
14,87.17,137.47,14.03,163.24,163.64,26.98,169.97,10.86,149.81,150.3
15,89.06,165.85,16.62,164.02,164.58,27.74,167.2,8.98,150.17,154.21
16,97.74,178.1,18.42,164.23,169.6,30.52,119.86,8.44,152.57,162.7
17,94.82,177.36,19.96,167.62,170.14,35.81,144.06,12.82,157.85,178.11
18,30.61,53.15,22.94,170.23,169.66,38.12,171.08,29.94,161.27,174.46
19,12.17,172.35,29.42,174.11,167.0,38.83,174.94,42.3,161.65,174.33
20,9.46,45.93,33.45,174.69,169.07,55.27,177.82,63.65,161.87,159.94
21,9.69,160.56,37.09,172.96,174.23,49.14,177.96,61.3,167.4,151.58
22,21.86,159.14,44.24,175.56,174.41,86.36,176.73,107.32,170.27,146.2
23,26.88,162.11,42.55,174.1,166.58,97.77,174.42,116.95,179.41,157.12
24,137.92,102.02,131.29,172.26,162.07,48.09,68.18,39.97,175.21,162.11
25,34.29,166.58,0.45,169.41,168.25,89.52,127.41,95.25,177.11,144.2
26,40.7,174.75,42.66,164.16,172.61,69.94,177.51,75.73,173.28,143.19
27,59.72,121.24,40.2,164.59,178.64,63.93,173.23,68.99,171.79,145.78
28,88.32,127.45,70.59,164.32,179.77,60.37,172.22,63.43,169.6,151.97
29,28.02,171.54,21.87,167.97,179.71,52.52,170.29,50.8,159.94,163.66
30,169.86,168.94,165.04,173.72,176.67,131.98,175.08,120.95,156.92,169.22
31,152.26,175.37,141.94,179.62,172.64,154.22,172.0,144.74,156.13,169.78
32,86.34,97.32,77.59,176.46,169.36,148.98,160.89,133.83,157.3,171.61
33,149.57,0.43,130.45,171.2,167.87,69.17,177.06,33.32,154.56,173.28
34,152.82,171.41,34.45,167.48,163.6,66.43,175.62,53.2,154.34,177.72
35,162.14,178.67,66.2,161.6,160.83,79.2,177.11,24.79,155.85,177.82
36,133.69,177.5,65.45,152.6,156.91,85.25,177.1,15.27,159.48,174.53
37,113.17,177.81,70.02,152.08,158.69,53.47,120.97,1.03,157.99,173.51
38,132.07,177.77,48.29,151.25,160.87,25.94,173.72,4.61,159.94,170.27
39,141.24,176.39,26.79,150.47,160.72,43.56,172.88,13.79,158.31,170.74
40,148.53,172.88,14.72,147.8,159.37,98.57,138.47,13.45,160.81,169.01
41,152.83,169.71,10.16,146.72,155.53,128.49,148.0,12.98,159.08,169.68
42,153.69,165.92,9.61,147.09,153.53,135.45,152.57,10.19,158.43,169.7
43,154.41,173.4,10.65,147.18,151.75,119.15,144.44,11.02,158.11,170.61
44,155.12,174.06,13.94,147.85,151.74,108.53,168.14,8.99,159.43,171.71
45,164.65,174.63,8.61,144.02,149.84,91.6,129.64,8.2,159.66,171.32
46,167.86,176.49,9.41,141.86,145.4,72.97,176.07,4.12,163.89,174.08
47,178.89,177.91,7.61,139.54,141.25,50.46,178.27,3.26,160.9,178.9
48,176.48,177.98,7.06,142.99,142.54,50.9,172.6,1.91,158.37,178.38
49,172.32,177.39,6.02,147.42,147.21,56.69,176.08,0.04,156.81,177.31
50,169.29,174.37,6.15,149.29,150.51,63.78,168.94,1.76,159.72,179.37
51,162.97,177.27,4.19,151.49,151.47,73.35,161.26,1.96,159.61,179.51
52,157.45,178.28,3.42,153.11,151.9,85.99,127.79,3.53,163.32,173.76
53,161.5,179.47,6.96,158.03,155.12,107.84,146.59,6.29,166.96,165.0
54,158.59,179.21,7.17,157.86,154.04,121.37,163.19,9.46,173.19,156.09
55,158.35,177.87,8.82,156.68,150.62,137.39,166.59,10.51,179.64,145.49
56,155.23,175.97,8.15,158.42,150.41,134.89,169.19,17.56,172.01,133.86
57,152.46,178.29,10.84,157.52,151.18,131.8,168.69,25.58,163.07,123.69
58,150.46,177.5,10.79,159.27,150.58,123.36,162.05,34.78,166.45,142.32
59,152.06,175.3,10.68,165.71,153.91,128.06,163.59,34.9,165.19,143.13
60,153.66,175.77,9.01,174.15,162.66,122.65,166.8,41.14,168.82,149.17
61,156.36,176.14,7.31,175.79,172.59,124.7,167.73,38.37,170.84,152.16
62,160.61,178.53,8.0,177.47,169.36,128.24,167.76,35.99,163.19,162.18
63,162.59,178.5,6.09,163.25,175.34,130.67,169.59,35.92,170.2,166.04
64,165.27,179.89,5.9,162.59,179.52,132.47,171.57,33.44,166.49,166.74
65,174.09,173.31,8.9,170.26,163.03,132.14,171.47,32.25,163.89,174.71
66,170.31,174.01,6.97,166.31,179.46,130.85,168.23,33.25,165.13,172.48
67,171.47,175.2,6.66,166.55,167.64,132.59,167.03,30.26,165.99,168.31
68,174.89,175.3,8.86,171.2,154.76,132.68,168.67,29.46,163.2,158.04
69,174.85,172.16,9.75,179.25,139.75,135.97,170.1,22.87,161.32,153.48
70,170.95,174.74,8.5,176.62,135.66,129.84,166.4,21.26,163.76,153.74
71,171.41,176.18,9.28,174.45,137.78,129.7,170.27,17.45,163.66,153.8
72,170.12,175.51,5.78,175.06,144.25,110.6,152.02,18.13,170.91,158.81
73,166.3,179.97,3.52,170.23,143.81,94.78,142.21,17.2,174.0,159.88
74,161.1,177.32,0.92,170.29,153.36,86.72,146.51,18.08,176.21,163.01
75,158.88,176.46,1.26,169.99,159.2,83.59,159.9,20.75,175.87,160.56
76,159.16,178.68,1.51,170.14,167.69,73.95,159.8,22.11,175.89,159.32
