frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
1,119.13,171.95,19.15,176.52,174.05,139.74,178.68,2.59,167.73,162.73,4
2,121.9,173.87,17.94,175.57,172.03,128.79,179.37,2.41,166.26,160.73,
3,121.01,179.11,17.1,173.25,166.91,126.42,179.09,2.14,164.8,158.21,
4,113.01,171.73,17.98,171.72,162.67,120.17,175.47,2,163.85,155.71,
5,97.06,147.68,18.77,168.53,155.91,113.47,177.5,2.95,162.94,152.44,
6,44.23,135.6,19.89,167.15,152.14,104.54,172.14,5.3,162.39,147.59,
7,18.49,132.17,21.15,167.88,153.44,103.48,163.11,5.9,161.94,145.33,
8,3.94,158.11,21.57,169.43,156.2,81.09,135.56,7.28,160.89,143.96,
9,3.57,169.56,21.35,172.03,160.44,63.36,148.83,10.07,160.8,144.37,
10,17.98,179.16,23.92,175.19,166.83,44.87,169.01,14.02,161.32,145.34,
11,30.74,174.98,34.17,177.71,172.61,36.05,168.13,22.1,161.28,147.79,
12,35.93,179,43.08,179.18,175.08,36.12,149.62,23.48,164.43,153.75,
13,40.79,178.43,48.95,178.8,174.32,36.41,154.34,27.59,165.35,157.95,
14,41.64,178.74,48.98,178.66,173.83,33.04,163.63,24.82,166.3,160.3,
15,45.53,177.5,52.28,178.97,173.57,33.44,165.96,28.45,167.24,164.77,
16,45.25,174.86,52.02,179.68,173.04,34.99,165.18,33.52,168.7,171.36,
17,42.55,173.7,48.92,178.8,173.9,38.02,160.95,38.98,169.26,179.02,
18,39.97,175.66,46.64,176.69,176.42,45.28,170.09,47.92,169.94,173.72,
19,35.11,174.42,42.26,173.56,178.62,53.75,165.12,58.46,171.29,172.56,
20,33.73,172.97,39.01,169.43,170.4,64.09,160.4,70.84,172.46,172.96,
21,31.61,176.32,33.89,165.43,163.97,80.58,160.12,87.78,174,171.79,
22,29.33,179.72,27.87,161.02,159.18,111.4,167,115.09,176.52,168.57,
23,26.38,178.52,23.32,157.66,156.66,132.79,164.1,136.05,176.95,168.65,
24,25.15,178.56,20.21,157.21,158.74,148.19,167.55,145.69,175.87,170.63,
25,22.15,179.66,18.5,157.01,161.35,156.74,167.1,150.91,174.57,172.57,
26,16.7,178.16,15.46,158.4,169.35,161.18,162.31,153.1,173.17,174.41,
27,10.22,178.26,11.72,160.03,176.15,171.12,162.63,157.51,171.57,176.57,
28,13.15,176.51,11.46,161.72,178.55,174.14,168.65,159.28,171.15,175.53,
29,9.89,176,11.5,163.17,179.92,173.6,168.14,159.11,170.93,171.81,
30,10.55,170.75,8.69,163.98,173.27,173.23,165.68,158.15,172.74,165.01,
31,176.17,177.49,1.4,164.6,168.63,172.77,163.28,156.94,172.93,159.43,
32,176.9,178.07,1.05,165.44,165.82,173.25,163.94,157.05,174.33,152.73,
33,17.27,119.24,19.38,167.31,163.91,176.5,167.66,157.74,174.69,151.36,
34,178.59,168.78,3.99,168.59,163.68,177.24,175.11,155.39,173.83,161.26,
35,11.39,93.9,13.27,172.47,168.49,170.53,169.9,150.08,174.46,173.47,
36,7.01,177.5,22.71,175.13,171.48,163.42,174.1,147.34,175.6,176.9,
37,2.44,149.32,12.03,178.69,176.73,143.87,166.73,134.51,174.97,177.1,
38,22.39,12.64,84.74,179.93,179.88,107.46,161.13,106.91,172.27,178.55,
39,63.17,69.4,141.29,177.67,177.31,84.55,159.47,84.77,168.11,177.06,
40,118.05,151.91,61.38,176.31,176.45,59.66,171.8,57.99,166.54,169.38,
41,129.56,176.08,148.83,176.38,175.43,50.58,171.04,46.98,165.44,163.32,
42,167.49,164.29,171.21,175.92,172.46,50.42,170.6,42.16,168.1,163.25,
43,178.88,176.82,172.58,176.23,169.36,52.97,166.22,43.06,169.47,161.74,
44,69.2,174.95,36.06,173.49,165.48,44.62,166.91,27.61,169.12,157.6,
45,61.11,174.86,39.6,170.29,160.8,40.56,178.8,22.81,170,158,
46,97.55,170.07,57.92,167.75,155.54,43.13,179.09,27.47,166.7,156.66,
47,108.52,173.06,45.06,163.77,152.03,59.01,136.14,35.5,161.8,149.38,
48,112.75,132.19,28.24,159.42,148.31,73.65,141.37,19.89,157.55,142.52,
49,130.81,168.56,21.67,155.48,142.5,110.23,108.4,14.29,154.5,138.73,
50,133.23,171.41,16.37,153.88,141.82,107.7,165.77,17.29,150.68,135.95,
51,139.4,169.16,13.14,153.83,141.79,108.21,175.62,18.45,151.89,141.55,
52,146.43,169.82,9,154.84,142.51,108.15,174.42,18.28,150.57,141.64,
53,136.65,173.06,1.09,155.92,144.43,101.61,171.04,14.13,150.4,142.66,
54,135.51,173.4,2.04,159.4,148.41,87.9,151.6,12.85,155.3,147.65,
55,135.93,174.11,2.84,162.96,154.09,98.73,171.33,10.13,161.66,156.96,
56,138.42,179.32,8.31,165.45,157.85,116.34,158.07,9.05,167.48,166.46,
57,141.03,175.28,9.78,168.49,161.58,124.47,160.54,9.18,169.26,168.09,
58,141.05,162.92,10.29,169.65,162.3,119.66,172.71,7.24,169.81,167.05,
59,138.75,167.96,11.82,169.72,161.24,118.28,162.39,6.39,170.11,164.8,
60,136.81,174.23,12.86,171.03,160.87,115.73,162.02,5.8,171.83,164.16,
61,140.28,174.13,10.83,172.51,161.85,116.17,161.04,5.17,174.54,168.73,
62,134.88,174.2,10.28,172.83,163.82,123.56,159.8,7.85,176.29,170.88,
63,132.62,173.16,10.33,173.18,167.9,33.14,177.47,15,177.8,171.52,
64,128.77,169.18,11.12,173.76,171.82,29.02,171.27,14.05,178.17,171.39,
65,129.56,174.8,11.2,174.12,173.67,28.83,173.17,17.11,179.24,173.75,
66,130.76,170.28,11.81,174.09,174.41,27.85,175.99,18.97,179.06,172.32,
67,131.3,170.32,11.9,174.32,174.21,59.35,138.92,14.41,177.8,167.68,
68,132.84,170.19,12.15,172.94,171.54,82.99,125.22,11.72,173.35,157.59,
69,133.04,171.54,12.45,172.26,169.55,117.25,171.8,9.22,170.12,149.31,
70,131.73,172.23,13.62,173.13,168.48,128.41,172.71,8.46,168.34,138.61,
71,129.47,171.36,14.47,175.32,169.08,138.69,157.33,9.47,168.01,133.59,
72,128.71,173.03,15.12,177.22,169.48,139.87,162.08,8.3,166.88,136.29,
73,129.38,177.61,15.59,178.39,170.48,148.2,170.64,7.82,165.3,146.79,
74,127.9,176.93,15.25,178.94,171.56,149.71,175.97,4.72,165.55,153.93,
75,126.71,179.62,14.57,179.27,172.14,140.35,173.14,2.29,164.92,158.1,
76,126.12,179.16,15.63,178.8,174.22,140.97,173.18,1.09,168.44,167.7,
77,123.52,176.14,15.56,177.08,175.99,144.62,176.84,1.52,171.16,176.8,
78,122.58,173.64,14.53,176.06,177.08,147.54,178.51,2.44,171.33,179.51,
79,121.73,173.05,12.98,175.08,177.31,150.43,178.5,3.76,171.59,179.3,
