frame,rea,rwa,rsa,rha,rka,lea,lwa,lsa,lha,lka,
28,54.03,177.59,63.24,179.79,175.39,57.59,167.53,71.65,169.47,169.95,
29,53.22,177.32,62.99,179.94,175.17,77.25,168.07,91.94,172.32,176.11,
30,52.86,177.92,62.06,180,174.18,93.81,167.92,109.13,173.8,178.97,
31,52.85,178.07,59.62,179.84,173.21,114.68,176.82,127.57,174.48,179.36,
32,49.43,176.25,54.19,179.93,172.6,126.53,176.9,139.01,175.45,179.88,
33,45.68,179.73,49.51,179.53,174.31,131.43,171.53,145.28,177.09,178.11,
34,46,178.11,49.63,177.71,179.2,139.66,167.86,153.64,178.24,175.46,
35,46.14,179.04,49.06,175.01,174.35,148.34,168.98,162.04,179.14,175.17,
36,43.06,178.2,46.34,173.3,169.77,152.3,168.82,164.77,179.3,174.04,
37,39.52,179.28,42.53,172.13,167.79,156.96,169.22,166.72,178.09,173.85,
38,36.19,178.92,39.49,171.67,168.01,158.16,172.53,165.53,176.54,173.69,
39,34.47,178.39,38.46,170.78,171.07,161.74,173.4,166.72,175.71,173.52,
40,31.11,178.51,35.01,171,174.95,162.75,169.45,166.55,175.14,171.74,
41,24.78,179.37,27.46,172.38,179.02,161.68,166.7,166.17,175.29,169.5,
42,18.44,177.4,20.06,173.51,175.8,159.55,166.94,163.56,174.96,166.79,
43,17.91,176.8,19.51,174.23,174.81,160.89,170.18,163.96,174.69,164.2,
44,12.9,171.59,13.95,174.65,174.16,157.89,170.35,161.62,174.36,161.66,
45,10.24,169.29,12.78,174.82,175.93,155.67,168.99,161.53,175.32,158.89,
46,163.94,167.16,3.32,175.14,177.49,152.91,173.45,159.91,176.66,159.89,
47,73.84,141.27,1.86,176.88,177.85,139.25,165.44,152.01,178.63,165.75,
48,10.83,153.76,12.94,176.43,179.27,105.56,166.23,132.79,176.77,175.79,
49,3.04,171.01,26.5,176.92,179.91,84.18,163.72,116.55,172.7,179.33,
50,22.17,168.05,63.29,177.76,179.98,68.76,171.5,99.5,170.62,179.75,
51,51.95,179.58,104.62,179.13,179.8,44.67,171.63,72.79,167.67,179.1,
52,30.41,61.53,141.41,178.67,179.55,37.6,172.28,58.58,165.29,179.03,
53,16.08,166.81,162.9,177.64,178.95,34.39,178.27,51.95,163.1,178.04,
54,133.17,147.12,166.72,176.69,179.04,33.1,175.53,44.23,163.59,176.22,
55,157.4,164.61,173.64,177.61,178.15,35.17,168.55,40.87,164.76,176.54,
56,143.71,172.17,132.99,178.5,176.74,40.41,165.4,37.96,165.85,176.12,
57,175.99,107,120.72,177.96,174.53,46.19,176.54,34.14,167.44,176.14,
58,95.74,160.38,45.03,175.3,168.99,42.05,173.14,29.48,168.89,177.24,
59,141.09,109.41,42.51,172.81,166.46,48.07,165.57,19.29,169.97,177.68,
60,124.74,175.6,29.53,171,164.84,64.03,153.3,16.97,171.02,177.41,
61,157.93,179.45,28.09,168.92,162.64,145.85,164.83,8.14,173.47,177.49,
62,154.45,167.81,25.34,167.83,161.64,146.7,179.73,10.51,173.85,177.39,
63,154.91,169.09,22.81,166.23,159.4,147.51,175.63,10.75,172.05,175.95,
64,154.29,173.66,21.16,166.92,159.8,143.83,129.59,14.03,170.26,174.64,
65,154.43,176.68,20.83,165.33,160.31,128.95,115.27,13.69,168.78,173.83,
66,154.06,178.3,18.94,166.1,161.73,121.75,137.31,13.15,167.57,170.91,
67,156.13,178.41,18.28,164.04,160.53,137.79,168.78,12.87,163.46,164.22,
68,156.39,178.26,17.56,162.62,162.64,141.02,151.13,12.77,161.32,161.84,
69,158.95,177.13,17.32,160.95,162.21,130.36,154.07,12.22,158.39,158.34,
70,160.34,171.41,15.89,161.92,165.37,128.24,116.38,12.16,159.37,160,
71,161.9,176.95,14.54,163.7,169.57,81.17,144.85,14.79,159.84,162.22,
72,165.85,179.05,13.44,164.4,172.73,62.65,172.24,15.58,161.17,164.9,
73,167.64,177.35,10.85,166.49,178.17,60.38,174.32,17.76,163.49,166.83,
74,163.89,176.5,7.48,167.86,177.89,60.36,176.56,18.48,165.91,168.42,
75,161.53,176.54,5.28,167.62,178.04,58.32,177.5,17.12,167.83,170.17,
76,160.2,176.46,3.02,167.7,179.01,58.47,176.98,16.17,171.12,171.89,
77,162.49,171.8,2.31,168.54,179.73,58.48,177.84,14.83,172.14,172.67,
78,164.25,174.64,1.8,168.08,178.62,63.59,170.26,12.82,172.02,172.42,
79,166.12,176.12,1.08,168.98,179.04,67.39,164.53,13.42,173.68,171.06,
